%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
3541841666.666670000	0.356286349	0.001313495	-151.082241984	0.294273598	0.787514393	0.001932810	-55.988275169	0.247772644	0.787579787	0.001932941	-56.003017027	0.247770388	0.361169736	0.001273546	-155.734491967	0.286568778
3556007833.333330000	0.378215444	0.001212021	-154.572620446	0.274301683	0.779777351	0.001938620	-60.409061258	0.249483326	0.779860580	0.001938850	-60.427315020	0.249484232	0.382114285	0.001241142	-158.777422761	0.275939026
3570174000.000000000	0.397473361	0.001277861	-158.037772742	0.276185295	0.772346015	0.001978976	-64.754400062	0.252992353	0.772416713	0.001979098	-64.769377851	0.252989991	0.400776641	0.001310811	-161.893971463	0.279059711
3584340166.666670000	0.413965161	0.001340301	-161.553582667	0.279500769	0.765485381	0.001967035	-69.016994944	0.253820829	0.765565727	0.001967176	-69.034373536	0.253818424	0.417220002	0.001351140	-165.021495739	0.279508539
3598506333.333330000	0.427879905	0.001226242	-165.084183795	0.264336998	0.759437365	0.001927247	-73.215148972	0.253119512	0.759534037	0.001927477	-73.230511588	0.253118588	0.430924208	0.001216431	-168.167392581	0.262517239
3612672500.000000000	0.439495125	0.001148842	-168.586738382	0.255583636	0.754169898	0.001944013	-77.363300129	0.255231040	0.754261322	0.001944231	-77.382245119	0.255230282	0.441894713	0.001154427	-171.369879811	0.255426393
3626838666.666670000	0.448818954	0.001248988	-172.087309096	0.263060644	0.749551303	0.001980996	-81.465300772	0.258408394	0.749621873	0.001981074	-81.480503218	0.258403323	0.450875271	0.001297281	-174.617098154	0.266804742
3641004833.333330000	0.456007181	0.001289336	-175.602908749	0.266187800	0.745707356	0.001942405	-85.514814837	0.257497204	0.745791837	0.001942540	-85.534195082	0.257494600	0.458197912	0.001319965	-177.864466282	0.268599578
3655171000.000000000	0.461311983	0.001271900	-179.087933341	0.264264032	0.742727582	0.001907613	-89.541719945	0.256712438	0.742813828	0.001907817	-89.558516306	0.256710271	0.463393262	0.001079375	178.914260808	0.247244414
3669337166.666670000	0.464762818	0.001166344	177.478765338	0.255124984	0.740550238	0.001951013	-93.559649659	0.259863504	0.740627815	0.001951041	-93.578778074	0.259857036	0.466359169	0.001148772	175.700371725	0.253415614
3683503333.333330000	0.465945593	0.001322986	174.082726441	0.268666344	0.739238794	0.001980005	-97.554404467	0.262292104	0.739318432	0.001980102	-97.572785763	0.262285217	0.467427605	0.001367923	172.496735530	0.271770583
3697669500.000000000	0.464579625	0.001323666	170.694082989	0.269975464	0.739075970	0.001937394	-101.534323788	0.260748019	0.739166768	0.001937765	-101.554720288	0.260756487	0.466447800	0.001385044	169.323716868	0.275116348
3711835666.666670000	0.460856267	0.001192030	167.304294665	0.259643603	0.740011867	0.001918213	-105.533226559	0.260291730	0.740099487	0.001918515	-105.551337457	0.260294242	0.462804762	0.001215400	166.177630158	0.260558657
3726001833.333330000	0.454998254	0.001186158	163.901552726	0.260964041	0.741794744	0.001947488	-109.564763296	0.262330199	0.741878192	0.001947493	-109.584903136	0.262319838	0.456634754	0.001158145	163.004569005	0.258359550
3740168000.000000000	0.447008747	0.001348823	160.473684319	0.277340817	0.744387893	0.001957733	-113.617532514	0.263204200	0.744471483	0.001957875	-113.637831909	0.263201793	0.448705626	0.001363725	159.773796814	0.277845181
3754334166.666670000	0.436902432	0.001340225	157.029949550	0.280156096	0.747914297	0.001928051	-117.699093346	0.261983506	0.748000853	0.001928543	-117.719507686	0.261992490	0.439112687	0.001382532	156.536912861	0.283739582
3768500333.333330000	0.424926731	0.001265477	153.595871910	0.276044306	0.752161404	0.001914587	-121.833225932	0.261508644	0.752259784	0.001914900	-121.852641123	0.261514249	0.427288425	0.001213943	153.355451547	0.269937764
3782666500.000000000	0.411103836	0.001269444	150.184896691	0.280374568	0.756819172	0.001937424	-126.023001104	0.262842873	0.756905680	0.001937533	-126.044070877	0.262836677	0.413189516	0.001239331	150.200867871	0.276746620
3796832666.666670000	0.394947435	0.001440234	146.815538583	0.304691667	0.762002689	0.001964722	-130.262692627	0.264287200	0.762100131	0.001965190	-130.282703699	0.264300276	0.397187477	0.001468729	147.041716816	0.306325739
3810998833.333330000	0.376012029	0.001417018	143.517961384	0.309828629	0.768030281	0.001943171	-134.566844700	0.263316966	0.768129654	0.001943783	-134.587890464	0.263327517	0.379009293	0.001474744	143.976738719	0.315853302
3825165000.000000000	0.354583463	0.001317157	140.283380343	0.305623845	0.774553087	0.001904252	-138.961492086	0.261505428	0.774667172	0.001904477	-138.981913818	0.261504032	0.358063572	0.001344251	141.096184170	0.306917012
3839331166.666670000	0.331000056	0.001327214	137.097856607	0.318076724	0.781093238	0.001921549	-143.432753526	0.262405105	0.781210925	0.001921810	-143.455350859	0.262403974	0.334489539	0.001314240	138.326736448	0.314316342
3853497333.333330000	0.305264450	0.001463800	134.041032047	0.355157369	0.787723555	0.001946218	-147.980635317	0.263638136	0.787810210	0.001946709	-148.002202554	0.263648911	0.309070637	0.001490831	135.600959356	0.355612388
3867663500.000000000	0.277514453	0.001442113	131.288712232	0.373221773	0.794427596	0.001910678	-152.612456947	0.262081945	0.794526585	0.001911217	-152.634877819	0.262092569	0.282339103	0.001486175	133.163376715	0.377356971
3881829666.666670000	0.248279144	0.001419063	128.913928907	0.396355597	0.800732453	0.001879935	-157.331227244	0.260923079	0.800832507	0.001879969	-157.352363019	0.260915797	0.254201743	0.001441019	131.327180598	0.392483513
3895995833.333330000	0.217782953	0.001429281	127.061594801	0.434923686	0.806351864	0.001927542	-162.106706323	0.263020741	0.806455439	0.001928232	-162.130437330	0.262731046	0.224497486	0.001422931	130.215391593	0.425933148
3910162000.000000000	0.186167419	0.001561522	126.264319182	0.535412477	0.811357225	0.001923513	-166.945783481	0.263368537	0.811450862	0.001923906	-166.968602112	0.263374125	0.193788552	0.001580571	130.040492679	0.517896801
3924328166.666670000	0.154155961	0.001497133	127.423863148	0.602341145	0.815657011	0.001895531	-171.847845795	0.262539126	0.815764607	0.001895699	-171.870461955	0.262536496	0.163559282	0.001533171	131.678578854	0.586830713
3938494333.333330000	0.123062164	0.001500358	131.681902647	0.730633758	0.818953625	0.001874093	-176.809307726	0.262126209	0.819046072	0.001874118	-176.830305044	0.262120399	0.135471584	0.001525154	136.534566318	0.679576244
3952660500.000000000	0.095622986	0.001454347	141.407596219	0.899413485	0.821097613	0.001878643	178.201917481	0.262877772	0.821183691	0.001878841	178.176514798	0.262877754	0.111629084	0.001470915	146.233683464	0.787924640
3966826666.666670000	0.078351881	0.001515208	159.851555007	1.125960403	0.822062224	0.001898856	173.190420918	0.264349140	0.822137014	0.001898982	173.166641630	0.264347733	0.096567249	0.001527630	161.766086008	0.932920919
3980992833.333330000	0.078777810	0.001486276	-176.490266401	1.108329593	0.821850917	0.001882640	168.174287138	0.264413506	0.821909481	0.001882725	168.151131451	0.264412066	0.095965822	0.001506429	-179.824394475	0.930727897
3995159000.000000000	0.095650016	0.001489899	-158.404018070	0.925265866	0.820401020	0.001879687	163.162738728	0.265109905	0.820465548	0.001879759	163.140321753	0.265107583	0.109855863	0.001521001	-164.945333699	0.831603178
4009325166.666670000	0.121747648	0.001423158	-148.652073543	0.707951681	0.817725441	0.001866032	158.175681915	0.265454372	0.817790132	0.001866155	158.154469897	0.265453648	0.133103774	0.001447464	-155.675108614	0.663511944
4023491333.333330000	0.151669171	0.001442512	-144.667523619	0.592122932	0.813935757	0.001894701	153.225661454	0.267572102	0.813985437	0.001894822	153.200488441	0.267573238	0.160931218	0.001444887	-150.723014201	0.564474727
4037657500.000000000	0.182822074	0.001476478	-143.798018157	0.521060044	0.809220281	0.001912714	148.326363039	0.269451005	0.809265178	0.001912934	148.304475297	0.269456002	0.190164423	0.001448953	-148.795301797	0.495132511
4051823666.666670000	0.214105142	0.001476621	-144.456887202	0.462261788	0.803755996	0.001900488	143.482270547	0.270023890	0.803796935	0.001900607	143.460116627	0.270024578	0.219374834	0.001484116	-148.862565402	0.456176165
4065989833.333330000	0.244109185	0.001329132	-146.035306088	0.389095438	0.797661607	0.001883353	138.709152095	0.270517725	0.797685582	0.001883371	138.688660287	0.270516044	0.248205220	0.001366391	-150.006350715	0.392310930
4080156000.000000000	0.271562381	0.001296496	-148.339129212	0.358774764	0.791169546	0.001918238	134.012083445	0.273168017	0.791194921	0.001918558	133.988953582	0.273177066	0.275807862	0.001301982	-151.733672161	0.356800845
4094322166.666670000	0.296789898	0.001412580	-151.127997667	0.363161875	0.784571872	0.001942964	129.395233844	0.275630437	0.784581995	0.001943271	129.374670250	0.275643823	0.300823499	0.001358783	-153.929938524	0.350791321
4108488333.333330000	0.320414651	0.001411485	-154.169155110	0.348065916	0.777995436	0.001917270	124.847526656	0.275679077	0.778000560	0.001917178	124.826112718	0.275677099	0.323125331	0.001399226	-156.546405220	0.345068066
4122654500.000000000	0.341786248	0.001214028	-157.326437296	0.311809264	0.771427870	0.001880364	120.374746262	0.275403399	0.771450475	0.001880146	120.356527118	0.275392122	0.343794919	0.001263162	-159.419195837	0.316729050
4136820666.666670000	0.360443280	0.001222282	-160.596408064	0.305226955	0.765048516	0.001930634	115.969017283	0.278782833	0.765063531	0.001931472	115.948620741	0.278812578	0.363046215	0.001196660	-162.401635280	0.302683991
4150986833.333330000	0.377174121	0.001461138	-163.959111143	0.329199743	0.759039566	0.001963359	111.628368158	0.281777203	0.759051584	0.001964179	111.610310506	0.281807786	0.379906905	0.001323881	-165.414773613	0.312348966
4165153000.000000000	0.392334120	0.001456732	-167.335067405	0.323772283	0.753556419	0.001918903	107.347177711	0.280844368	0.753586998	0.001918600	107.327250671	0.280830276	0.394174959	0.001348787	-168.468778422	0.312200886
4179319166.666670000	0.404911867	0.001203746	-170.644578201	0.293237158	0.748659869	0.001889856	103.130406005	0.280735370	0.748693340	0.001889815	103.112899444	0.280732421	0.406473169	0.001205199	-171.570532982	0.293742008
4193485333.333330000	0.414358692	0.001125414	-173.946517654	0.285971334	0.744530714	0.001956936	98.959651757	0.284972278	0.744548702	0.001957622	98.940605993	0.284997885	0.416659785	0.001122871	-174.676363231	0.285960610
4207651500.000000000	0.421363483	0.001390862	-177.327024259	0.309121268	0.741309290	0.001956845	94.822653259	0.286051180	0.741327947	0.001957390	94.806798263	0.286065631	0.423986494	0.001307028	-177.736313907	0.300591605
4221817666.666670000	0.426476930	0.001368368	179.242137708	0.307066576	0.738934636	0.001895875	90.704841290	0.284084201	0.738960386	0.001895595	90.685127897	0.284074718	0.428692378	0.001305721	179.181000172	0.301289652
4235983833.333330000	0.429352898	0.001158026	175.855866396	0.287099692	0.737352669	0.001892782	86.615420609	0.284792011	0.737377477	0.001892737	86.600535951	0.284788038	0.431562543	0.001180389	176.013271001	0.288831866
4250150000.000000000	0.429812944	0.001131727	172.469798165	0.286237652	0.736544822	0.001950530	82.530502411	0.288378864	0.736576770	0.001951632	82.512137821	0.288425148	0.432724131	0.001110166	172.833229541	0.284826300
4264316166.666670000	0.428478349	0.001489369	169.024566345	0.318280880	0.736411936	0.001931109	78.437338927	0.288074055	0.736451878	0.001931393	78.419790096	0.288078245	0.431870492	0.001232913	169.739659154	0.294588822
4278482333.333330000	0.425554534	0.001434164	165.587646502	0.316501867	0.737031395	0.001895628	74.332934106	0.287144397	0.737055751	0.001895382	74.315642540	0.287131596	0.428912623	0.001325948	166.670773744	0.305585946
4292648500.000000000	0.420283566	0.001244427	162.255318310	0.298146986	0.738593978	0.001923363	70.226718955	0.288916663	0.738628376	0.001923583	70.212356911	0.288920329	0.423787553	0.001220548	163.583916105	0.296856975
4306814666.666670000	0.412041029	0.001145483	158.949462027	0.293982722	0.741067783	0.001956674	66.087446393	0.291030503	0.741101200	0.001956833	66.069973691	0.291032789	0.416369552	0.001189953	160.567055034	0.296925429
4320980833.333330000	0.401209975	0.001347908	155.552631292	0.315478026	0.744166820	0.001914685	61.904463861	0.289346941	0.744216835	0.001914837	61.889468198	0.289349917	0.406541458	0.001326267	157.661804613	0.312139841
4335147000.000000000	0.388440203	0.001356894	152.103411072	0.321981191	0.747967597	0.001888386	57.669387554	0.288544289	0.748001956	0.001888562	57.650425916	0.288548549	0.394188291	0.001329047	154.739924767	0.317137368
4349313166.666670000	0.373546026	0.001226904	148.744016934	0.311741516	0.752495506	0.001906994	53.382961590	0.289624716	0.752565044	0.001907266	53.365695457	0.289628054	0.379600526	0.001236282	151.794666443	0.311411467
4363479333.333330000	0.356152406	0.001219015	145.437404208	0.317577674	0.757464657	0.001918992	49.030362675	0.290443420	0.757530470	0.001919164	49.010464690	0.290442916	0.363423478	0.001244541	148.954241038	0.318149015
4377645500.000000000	0.336592440	0.001394943	142.089586949	0.347433151	0.762505342	0.001902625	44.621735240	0.289928451	0.762564981	0.001902798	44.602596124	0.289929962	0.345625040	0.001366948	146.292110193	0.339952429
4391811666.666670000	0.315375510	0.001429731	138.807079619	0.365338076	0.767716424	0.001893542	40.150362875	0.289802045	0.767796086	0.001893779	40.130136033	0.289803411	0.325599504	0.001387729	143.795001616	0.353048041
4405977833.333330000	0.292145487	0.001329143	135.822197318	0.362668796	0.773162378	0.001903947	35.602683633	0.290516217	0.773240577	0.001904143	35.586685296	0.290515947	0.303471182	0.001329885	141.566782554	0.356576065
4420144000.000000000	0.266111242	0.001283422	133.163078830	0.374611584	0.778562475	0.001910642	30.978420730	0.291059457	0.778635371	0.001910845	30.959398353	0.291060536	0.279877246	0.001371982	139.795957398	0.378322393
4434310166.666670000	0.237442904	0.001368492	130.758828497	0.417940564	0.783696677	0.001888616	26.293301886	0.290435807	0.783766102	0.001888903	26.275945508	0.290439992	0.254666520	0.001425975	138.650778633	0.411440797
4448476333.333330000	0.207365229	0.001380834	128.822995001	0.460705326	0.788451516	0.001859580	21.533438703	0.289625592	0.788519887	0.001859755	21.512043189	0.289625243	0.227829840	0.001442392	138.291070084	0.444033347
4462642500.000000000	0.176669932	0.001360231	127.960181597	0.509011922	0.792650022	0.001872425	16.699376104	0.290561942	0.792739889	0.001872597	16.679832680	0.290560315	0.200756905	0.001393206	139.056911894	0.472362168
4476808666.666670000	0.145483310	0.001351892	128.906733088	0.590063137	0.796076902	0.001875126	11.810815405	0.291148349	0.796163038	0.001875389	11.789853233	0.291150525	0.175233095	0.001434847	141.471998244	0.533793948
4490974833.333330000	0.114821459	0.001397888	132.865558435	0.743344780	0.798576238	0.001862136	6.885674336	0.291188477	0.798651064	0.001862371	6.867812245	0.291190815	0.152337732	0.001451427	146.335508220	0.605079765
4505141000.000000000	0.087902333	0.001403815	142.566264299	0.954540223	0.800039338	0.001856762	1.925927983	0.291610464	0.800109825	0.001856901	1.904841269	0.291609820	0.133978499	0.001478654	154.474501708	0.686210456
4519307166.666670000	0.070838952	0.001388514	162.162531391	1.154771890	0.800417663	0.001853362	-3.060525868	0.292188382	0.800479160	0.001853607	-3.080799252	0.292191195	0.123594736	0.001448240	165.824056111	0.719153508
4533473333.333330000	0.071721238	0.001368297	-171.357224517	1.124704001	0.799681309	0.001880033	-8.057448583	0.294011063	0.799734429	0.001880132	-8.084745519	0.294009921	0.123933953	0.001466221	178.542744143	0.728994492
4547639500.000000000	0.090388310	0.001360862	-151.569912671	0.900182535	0.797798091	0.001865414	-13.042862347	0.294302649	0.797849316	0.001865499	-13.064120222	0.294301210	0.135009871	0.001460128	-170.028281066	0.673132587
4561805666.666670000	0.118249723	0.001363742	-141.768821868	0.713877669	0.794778647	0.001858065	-18.007613426	0.294961748	0.794828345	0.001858210	-18.030566301	0.294963619	0.154243150	0.001476228	-161.695073026	0.611896370
4575971833.333330000	0.149429802	0.001336174	-138.060361284	0.576816274	0.790785197	0.001854375	-22.939753264	0.295832786	0.790836759	0.001854550	-22.962919992	0.295834809	0.178045965	0.001415521	-156.714176703	0.526062944
4590138000.000000000	0.181572517	0.001299229	-137.445264590	0.486910256	0.785955828	0.001876158	-27.830274968	0.297784850	0.785999860	0.001876246	-27.854783530	0.297785047	0.203892069	0.001367278	-154.372790841	0.464858940
4604304166.666670000	0.213442135	0.001265841	-138.382045193	0.430406136	0.780318853	0.001872843	-32.660636377	0.298805933	0.780368698	0.001872936	-32.682867182	0.298804970	0.230831800	0.001356327	-153.757146062	0.428276436
4618470333.333330000	0.244082803	0.001278690	-140.266495268	0.400979546	0.773971158	0.001857528	-37.430534178	0.299409282	0.774022353	0.001857669	-37.454702106	0.299410190	0.257960388	0.001372904	-154.257900044	0.405646701
4632636500.000000000	0.273249434	0.001269858	-142.795741436	0.377848210	0.767174423	0.001860043	-42.137211609	0.300771405	0.767229298	0.001860247	-42.160109847	0.300773224	0.284093204	0.001304992	-155.542930930	0.374324793
4646802666.666670000	0.301153923	0.001246305	-145.672689773	0.358083996	0.760075931	0.001899281	-46.777518871	0.303705293	0.760122581	0.001899420	-46.803822945	0.303706242	0.308909366	0.001277401	-157.398434972	0.356909337
4660968833.333330000	0.327501902	0.001284824	-148.678586781	0.351807870	0.752767677	0.001908842	-51.330760104	0.305508136	0.752798338	0.001908893	-51.354724875	0.305506975	0.332684059	0.001361544	-159.611289290	0.358374193
4675135000.000000000	0.351417525	0.001296384	-151.794232215	0.344038343	0.745512677	0.001895305	-55.797374554	0.306230556	0.745529004	0.001895432	-55.821261362	0.306234944	0.354777932	0.001410160	-162.038984786	0.355319920
4689301166.666670000	0.372585622	0.001208332	-155.031974942	0.327639037	0.738590533	0.001877311	-60.187524404	0.306833585	0.738620160	0.001877390	-60.210040059	0.306833349	0.374160620	0.001268989	-164.627796880	0.332225879
4703467333.333330000	0.391483172	0.001137174	-158.356098290	0.317402378	0.732096799	0.001881196	-64.514663724	0.308381342	0.732116176	0.001881348	-64.539127986	0.308385379	0.391017923	0.001139511	-167.395203781	0.317340218
4717633500.000000000	0.408304123	0.001164348	-161.711149319	0.317058535	0.726013304	0.001888632	-68.767620333	0.310013852	0.726029687	0.001888632	-68.789219683	0.310012790	0.406141145	0.001227171	-170.306691284	0.322110817
4731799666.666670000	0.422804817	0.001170411	-165.096275067	0.315440653	0.720468700	0.001863764	-72.952219438	0.310147982	0.720489044	0.001863743	-72.976363953	0.310145426	0.419442859	0.001260871	-173.284380068	0.323427098
4745965833.333330000	0.435192283	0.001130645	-168.504417114	0.310940431	0.715502620	0.001848850	-77.096434318	0.310696175	0.715537372	0.001848949	-77.116119061	0.310697335	0.430522600	0.001163955	-176.287273137	0.313615199
4760132000.000000000	0.445959637	0.001209831	-171.913388053	0.315671815	0.711049358	0.001906451	-81.209673061	0.314444787	0.711069670	0.001906604	-81.233743592	0.314448683	0.439777469	0.001161143	-179.346069728	0.312952510
4774298166.666670000	0.454912799	0.001372100	-175.256420272	0.327264019	0.707319691	0.001934004	-85.257504849	0.316937561	0.707342273	0.001933962	-85.279928229	0.316931027	0.447632358	0.001403346	177.587581828	0.330830703
4788464333.333330000	0.461296411	0.001312339	-178.554113932	0.321340010	0.704609348	0.001885406	-89.264464465	0.315485154	0.704650987	0.001885010	-89.287883866	0.315465926	0.453439850	0.001398606	174.560474160	0.329790972
4802630500.000000000	0.465069156	0.001145857	178.159434251	0.309432284	0.702874234	0.001853762	-93.254768339	0.314980452	0.702910413	0.001853945	-93.277648528	0.314982160	0.456498123	0.001194248	171.560166284	0.313228697
4816796666.666670000	0.466686322	0.001095066	174.852171808	0.307447161	0.701967978	0.001885368	-97.249428717	0.317393262	0.701995731	0.001885416	-97.273509049	0.317392031	0.457244108	0.001071481	168.499627508	0.307288652
4830962833.333330000	0.466196897	0.001188408	171.549138784	0.314082982	0.702053520	0.001874523	-101.232215743	0.317530753	0.702093767	0.001874568	-101.254970436	0.317528423	0.456358870	0.001270250	165.381667760	0.321016774
4845129000.000000000	0.463459718	0.001202183	168.244861234	0.316240212	0.703176843	0.001838133	-105.225911026	0.316483833	0.703188539	0.001838053	-105.250405229	0.316480104	0.453633998	0.001265160	162.258933699	0.322562091
4859295166.666670000	0.458771550	0.001153870	164.935821605	0.314046898	0.704961634	0.001861446	-109.246800986	0.318043883	0.704972249	0.001861406	-109.270727405	0.318041359	0.448710901	0.001149739	159.138321919	0.314777606
4873461333.333330000	0.452529075	0.001243164	161.633776112	0.322096619	0.707255337	0.001909634	-113.309301356	0.320774517	0.707277458	0.001909293	-113.334385506	0.320756115	0.442065939	0.001170143	155.960980374	0.318586453
4887627500.000000000	0.444382232	0.001458034	158.409720001	0.341416249	0.710329066	0.001901749	-117.391849435	0.320740442	0.710370492	0.001901266	-117.417085071	0.320720613	0.434084871	0.001357848	152.784070703	0.334789787
4901793666.666670000	0.433675511	0.001339630	155.260461871	0.333729667	0.714364441	0.001875832	-121.520615262	0.319904052	0.714391764	0.001876056	-121.544138145	0.319907561	0.423924382	0.001418843	149.692812878	0.343523041
4915959833.333330000	0.420458102	0.001213222	152.153859024	0.326342048	0.719035046	0.001874536	-125.707027734	0.320017170	0.719080423	0.001874873	-125.730984417	0.320027912	0.410782132	0.001235998	146.670127938	0.329684963
4930126000.000000000	0.405164690	0.001186441	149.081472757	0.328728812	0.724096830	0.001873910	-129.962925326	0.320290865	0.724143486	0.001873711	-129.989108534	0.320279572	0.395227202	0.001168345	143.603431794	0.329386752
4944292166.666670000	0.387702013	0.001270751	146.097067700	0.340978873	0.729680624	0.001858827	-134.286207716	0.319897648	0.729703402	0.001858649	-134.311918257	0.319890042	0.378009999	0.001305452	140.510260428	0.346938835
4958458333.333330000	0.367981605	0.001277557	143.230545204	0.347727002	0.735731250	0.001851877	-138.690203066	0.319796731	0.735755356	0.001852135	-138.713563548	0.319800563	0.358838521	0.001330380	137.530535185	0.356778435
4972624500.000000000	0.346609115	0.001255094	140.491715521	0.352494273	0.741778751	0.001863936	-143.164564085	0.320487783	0.741818685	0.001863903	-143.190035989	0.320484455	0.337328725	0.001238858	134.700711103	0.353752631
4986790666.666670000	0.324095787	0.001339971	137.944108802	0.372400763	0.747532748	0.001885475	-147.709073571	0.321633185	0.747579218	0.001885318	-147.733173519	0.321623687	0.314112753	0.001271384	131.915663939	0.367932049
5000956833.333330000	0.300071638	0.001436259	135.793129751	0.400093663	0.753179487	0.001895049	-152.315871175	0.322267978	0.753223675	0.001895293	-152.339523848	0.322273765	0.289808455	0.001454648	129.301108206	0.409563803
5015123000.000000000	0.274205026	0.001403220	134.207800515	0.411620628	0.758732959	0.001862560	-156.997693254	0.321261801	0.758816491	0.001863104	-157.020584293	0.321272103	0.263945272	0.001435444	127.237233107	0.426599385
5029289166.666670000	0.247099998	0.001382092	133.237688459	0.431505900	0.763831507	0.001846411	-161.745961577	0.321004823	0.763914304	0.001846420	-161.769356556	0.320998473	0.235959428	0.001345013	125.904507229	0.433682600
5043455333.333330000	0.219584385	0.001336944	133.113658040	0.452538731	0.768228891	0.001856954	-166.547879030	0.321826149	0.768309347	0.001857110	-166.573846261	0.321825343	0.206465613	0.001323484	125.271005081	0.466912800
5057621500.000000000	0.192478313	0.001377663	134.433657513	0.502885769	0.771968956	0.001847762	-171.404949997	0.321975142	0.772047280	0.001847956	-171.427750423	0.321974856	0.177034768	0.001378950	125.720891210	0.533013283
5071787666.666670000	0.167051034	0.001397473	137.796807988	0.560299480	0.774952602	0.001821949	-176.312835842	0.321549788	0.775042290	0.001822196	-176.335334528	0.321550918	0.149149601	0.001421864	128.351578613	0.618916090
5085953833.333330000	0.145028332	0.001368246	143.614052926	0.613266945	0.776969170	0.001841855	178.754506751	0.322904462	0.777064305	0.001842040	178.731565426	0.322903308	0.123958269	0.001369821	134.424073616	0.694272692
5100120000.000000000	0.129005014	0.001420822	152.372787470	0.691953003	0.777939591	0.001837222	173.809541909	0.323419633	0.778027799	0.001837443	173.785013008	0.323420515	0.103663134	0.001369632	145.017992054	0.810446558
5114286166.666670000	0.122144763	0.001422734	163.867895544	0.731697007	0.777911645	0.001854993	168.858696537	0.324822237	0.777992382	0.001855208	168.833415498	0.324823195	0.092819084	0.001379974	160.425710983	0.899379611
5128452333.333330000	0.125586526	0.001460484	175.994798918	0.731971205	0.776937829	0.001834848	163.909946026	0.324904596	0.777023712	0.001835098	163.886744021	0.324906310	0.095677664	0.001423828	177.384631976	0.911773643
5142618500.000000000	0.137643077	0.001407642	-173.747634726	0.654687745	0.775015695	0.001833831	158.979949173	0.325742087	0.775097770	0.001834005	158.954844811	0.325741690	0.110838889	0.001434274	-169.130081359	0.800807000
5156784666.666670000	0.156071804	0.001332660	-166.644739359	0.571297915	0.772142629	0.001844100	154.076233284	0.327076706	0.772221243	0.001844280	154.051917931	0.327076897	0.133146425	0.001360530	-160.489973664	0.652443822
5170950833.333330000	0.178556118	0.001301512	-162.603644730	0.512498811	0.768496771	0.001844075	149.216304757	0.328076003	0.768585369	0.001844274	149.187610707	0.328075738	0.158461760	0.001258326	-155.889906686	0.541969056
5185117000.000000000	0.202771669	0.001333793	-160.685084422	0.482332251	0.764320467	0.001837631	144.399838849	0.328869851	0.764395494	0.001837818	144.374116918	0.328869476	0.184657841	0.001336542	-154.254544435	0.511252624
5199283166.666670000	0.226996701	0.001267776	-160.156791089	0.437239675	0.759652285	0.001826364	139.633549398	0.329526478	0.759725387	0.001826547	139.608622298	0.329526772	0.210919018	0.001318906	-154.362361567	0.467548301
5213449333.333330000	0.250338580	0.001237243	-160.783456385	0.411593620	0.754531453	0.001829620	134.918488298	0.330757024	0.754617171	0.001829718	134.894291915	0.330754852	0.236593212	0.001236229	-155.324797527	0.423086294
5227615500.000000000	0.272714782	0.001306693	-162.264753839	0.407845807	0.749123457	0.001864496	130.265562239	0.333221319	0.749197234	0.001865106	130.236624593	0.333236820	0.260821682	0.001206574	-156.895233833	0.398967372
5241781666.666670000	0.294383212	0.001412560	-164.163672212	0.412417300	0.743575878	0.001868715	125.665063957	0.334613074	0.743647177	0.001869347	125.638646431	0.334628798	0.283263448	0.001350157	-159.054650748	0.409607225
5255947833.333330000	0.314576882	0.001319542	-166.272250394	0.385710091	0.737918399	0.001854505	121.119056052	0.335189529	0.737985930	0.001854378	121.090661746	0.335179102	0.304319466	0.001372603	-161.555424044	0.400524920
5270114000.000000000	0.332309468	0.001126672	-168.620751660	0.359458594	0.732171361	0.001851088	116.624981605	0.336339084	0.732241612	0.001851213	116.596109851	0.336334524	0.324094856	0.001194429	-164.126112939	0.368221213
5284280166.666670000	0.347601308	0.001144229	-171.183511709	0.358022333	0.726543117	0.001873737	112.184407650	0.338500373	0.726589965	0.001873882	112.154410302	0.338504298	0.341700895	0.001077220	-166.734213086	0.353068448
5298446333.333330000	0.360847984	0.001231623	-173.815850842	0.363351195	0.721046976	0.001853951	107.790874055	0.338844790	0.721092943	0.001854635	107.762892975	0.338862036	0.356441247	0.001223177	-169.441684939	0.363651802
5312612500.000000000	0.371478762	0.001132129	-176.400400407	0.350943763	0.715452480	0.001809473	103.455837000	0.338299587	0.715504170	0.001809080	103.427083303	0.338280486	0.369061025	0.001205003	-172.201057896	0.358488675
5326778666.666670000	0.379669228	0.001068114	-178.900944269	0.345634969	0.709552568	0.001809411	99.209396852	0.339616933	0.709602259	0.001809752	99.183359477	0.339619503	0.380695111	0.001095160	-174.974758665	0.346823041
5340944833.333330000	0.387669539	0.001313795	178.655681179	0.363978765	0.704003766	0.001872916	95.112808482	0.343444149	0.704024077	0.001874199	95.083498553	0.343490575	0.391386756	0.001038517	-177.828413106	0.341075323
