%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
3485177000.000000000	0.423169903	0.002341402	-177.575124702	0.924697074	0.900256642	0.001511918	92.588933947	0.978904903	0.900453231	0.001512193	92.576849041	0.978903931	0.423004459	0.002338871	-175.540249885	0.835441976
3499343166.666670000	0.424351859	0.002334520	178.810821116	0.928468350	0.899404149	0.001509435	88.956975754	0.984000841	0.899580852	0.001509669	88.945851144	0.983999813	0.424273617	0.002332935	-179.163445841	0.838606694
3513509333.333330000	0.423847054	0.002327209	175.182025310	0.932655936	0.899332959	0.001507117	85.325082631	0.989092547	0.899535956	0.001507376	85.315912936	0.989091827	0.423735717	0.002324734	177.213552457	0.842174159
3527675500.000000000	0.421704168	0.002318687	171.536718331	0.937199740	0.900075151	0.001507479	81.686013411	0.994191734	0.900306457	0.001507656	81.675517672	0.994190677	0.421489760	0.002320430	173.590453340	0.846414082
3541841666.666670000	0.417910902	0.002310718	167.885528299	0.942595311	0.901644513	0.001571956	78.037447214	1.000910944	0.901867259	0.001523640	78.025713217	1.000640511	0.417658000	0.002288303	169.964313929	0.851420682
3556007833.333330000	0.412393714	0.002311614	164.235045892	0.948063420	0.904027956	0.001510639	74.379273050	1.004383372	0.904221959	0.001510728	74.365606579	1.004381790	0.412229161	0.002315526	166.327533238	0.856473197
3570174000.000000000	0.405077348	0.002307264	160.574732749	0.954220461	0.907193806	0.001504218	70.702217105	1.009418975	0.907375976	0.001504163	70.691653554	1.009418528	0.405056923	0.002309842	162.671170216	0.862151078
3584340166.666670000	0.395919012	0.002295520	156.889914755	0.960615418	0.911077668	0.001488164	66.999848655	1.014395193	0.911265460	0.001488352	66.985433438	1.014394360	0.396017857	0.002296157	158.991624725	0.868057845
3598506333.333330000	0.385001769	0.002277325	153.154604160	0.967334380	0.915508500	0.001467281	63.254155361	1.019343023	0.915717906	0.001467577	63.241344839	1.019342966	0.385112383	0.002277639	155.279205579	0.874433511
3612672500.000000000	0.372394565	0.002260125	149.357651426	0.982156592	0.920404554	0.001427078	59.469205377	1.029028425	0.920633349	0.001483104	59.457813230	1.023765909	0.372452840	0.002251243	151.532770887	0.878709669
3626838666.666670000	0.358120562	0.002237891	145.502331075	0.982901388	0.925785476	0.001443227	55.644608241	1.029341732	0.926029824	0.001443592	55.630472020	1.029341509	0.358138320	0.002239246	147.741891142	0.889685214
3641004833.333330000	0.342040537	0.002207834	141.601285745	0.996307362	0.931681762	0.001460108	51.766421813	1.033934615	0.931884754	0.001513072	51.753908430	1.033404284	0.342098100	0.002230877	143.898970735	0.901279974
3655171000.000000000	0.324054301	0.002200718	137.680676236	1.003235653	0.938024521	0.001419463	47.841053306	1.039342209	0.938227262	0.001419604	47.828654269	1.039340912	0.324216006	0.002212010	140.018499110	0.910794006
3669337166.666670000	0.304107850	0.002184329	133.744115124	1.016417327	0.944675456	0.001396462	43.859804899	1.044290303	0.944906062	0.001396543	43.848793795	1.044289027	0.304377893	0.002189751	136.117851305	0.923827419
3683503333.333330000	0.282298580	0.002158766	129.763774151	1.031704715	0.951426015	0.001363369	39.823837870	1.049197945	0.951660443	0.001363514	39.808261108	1.049196433	0.282640841	0.002163356	132.195281121	0.939534866
3697669500.000000000	0.258811825	0.002130143	125.681807191	1.050509533	0.958012967	0.001287531	35.725716139	1.053924761	0.958240798	0.001332519	35.711821667	1.054124219	0.259174877	0.002135597	128.222295882	0.959260669
3711835666.666670000	0.233771104	0.002103214	121.470196698	1.075037432	0.964343736	0.001310179	31.575963911	1.059105132	0.964569069	0.001310578	31.563774643	1.059104659	0.234119518	0.002107880	124.189156136	0.985046222
3726001833.333330000	0.207243565	0.002077873	117.151183735	1.108522075	0.970353274	0.001290344	27.376765148	1.064103207	0.970566106	0.001290702	27.363970460	1.064103596	0.207583590	0.002078783	120.118556150	1.019986766
3740168000.000000000	0.179278069	0.002054164	112.789272514	1.157012428	0.975925147	0.001267749	23.121041654	1.069097331	0.976148101	0.001268075	23.107339479	1.069097570	0.179641446	0.002057905	116.067835440	1.071893873
3754334166.666670000	0.149959672	0.002037011	108.490706798	1.233847587	0.980939112	0.001245297	18.814531013	1.074100093	0.981168037	0.001245447	18.801296307	1.074100373	0.150380541	0.002042944	112.140290106	1.153704114
3768500333.333330000	0.119418440	0.002022105	104.318566937	1.366347091	0.985231554	0.001225260	14.466300235	1.079121982	0.985440272	0.001225510	14.452478623	1.079121634	0.119898065	0.002027733	108.455127544	1.292742152
3782666500.000000000	0.087837778	0.002007311	100.269171944	1.627574977	0.988638762	0.001208760	10.083627087	1.084162518	0.988849455	0.001208894	10.070231792	1.084161774	0.088332060	0.002011796	105.205379855	1.562747382
3796832666.666670000	0.055471316	0.001996025	96.291805867	2.279068890	0.991050911	0.001018746	5.676711081	1.088622255	0.991276756	0.001018893	5.662990632	1.088622251	0.055962490	0.002000515	103.076856135	2.222941938
3810998833.333330000	0.022614701	0.001994327	92.521153311	5.146172393	0.992447984	0.001010167	1.251224912	1.093715741	0.992654283	0.000944050	1.239705356	1.093517981	0.023417680	0.001999235	106.906543572	4.967937747
3825165000.000000000	0.010400179	0.002006626	-94.261483174	11.104726118	0.992766354	0.001075274	-3.180405678	1.092642630	0.992951816	0.001093763	-3.192249848	1.098723601	0.011711831	0.002004444	-120.517706068	9.846444594
3839331166.666670000	0.043216299	0.002005426	-97.637002429	2.835516937	0.991975358	0.001081985	-7.612113858	1.104193119	0.992172106	0.001019430	-7.623774212	1.103993923	0.043256222	0.002007999	-103.648782187	2.800391093
3853497333.333330000	0.075570439	0.002018754	-102.195006560	1.822898849	0.990146229	0.000897162	-12.033301177	1.108770422	0.990361788	0.000965732	-12.044670505	1.108963093	0.075267102	0.002021779	-105.019449265	1.773116829
3867663500.000000000	0.107265632	0.002044610	-106.842351061	1.477268004	0.987336829	0.001160846	-16.432262112	1.114723228	0.987559623	0.001161110	-16.444148465	1.114723459	0.106913041	0.002046255	-108.300889254	1.408949582
3881829666.666670000	0.138167237	0.002066369	-111.383565474	1.316491430	0.983584017	0.001192029	-20.802520199	1.119972745	0.983798724	0.001245190	-20.814785825	1.120168248	0.138054625	0.002065098	-112.099190381	1.234696964
3895995833.333330000	0.168226489	0.002089510	-115.749047789	1.230733160	0.978972706	0.001275675	-25.122044892	1.125428973	0.979151387	0.001275794	-25.135017224	1.125428793	0.168432841	0.002087594	-116.046272185	1.140866084
3910162000.000000000	0.197172919	0.002120979	-119.987538105	1.182167767	0.973657695	0.001299159	-29.410092217	1.130668899	0.973818905	0.001299375	-29.421485804	1.130667378	0.197545417	0.002121130	-120.013936881	1.087733987
3924328166.666670000	0.224752882	0.002149657	-124.150351172	1.152135301	0.967687375	0.001325437	-33.653805306	1.135927012	0.967873165	0.001325285	-33.662996840	1.135926880	0.225029509	0.002151603	-123.965199384	1.054623692
3938494333.333330000	0.250635056	0.002169414	-128.297594841	1.132495011	0.961281483	0.001344854	-37.841261526	1.141165803	0.961502112	0.001344986	-37.851893117	1.141164444	0.250668734	0.002171531	-127.922061780	1.032447174
3952660500.000000000	0.274669731	0.002183461	-132.445982359	1.119633470	0.954701720	0.001179162	-41.972439481	1.145666730	0.954917884	0.001179181	-41.981747170	1.145665824	0.274502892	0.002189994	-131.914645977	1.017856410
3966826666.666670000	0.296797337	0.002209945	-136.579011898	1.112526934	0.948096248	0.001164954	-46.050011006	1.150766955	0.948274601	0.001212340	-46.058383271	1.150945011	0.296607755	0.002212036	-135.953564295	1.008566536
3980992833.333330000	0.317187216	0.002239575	-140.635930966	1.108599420	0.941560035	0.001424229	-50.063581143	1.156995837	0.941713416	0.001424554	-50.073731607	1.156996129	0.317102154	0.002236441	-139.976255153	1.002736697
3995159000.000000000	0.336014507	0.002266480	-144.608267837	1.106506091	0.935112244	0.001454724	-54.017236516	1.162297638	0.935261944	0.001455050	-54.027636447	1.162298704	0.336026554	0.002257396	-143.931955552	0.998974905
4009325166.666670000	0.353221591	0.002289874	-148.511950962	1.105747749	0.928798137	0.001472878	-57.915943830	1.167551096	0.928955318	0.001473404	-57.924534731	1.167551242	0.353288609	0.002285894	-147.795337233	0.997431013
4023491333.333330000	0.368557921	0.002305893	-152.368890978	1.105871782	0.922743448	0.001484827	-61.765640558	1.172770249	0.922921778	0.001485255	-61.772610434	1.172770505	0.368695635	0.002306207	-151.576954904	0.996764422
4037657500.000000000	0.381854419	0.002310421	-156.189237123	1.106533650	0.917149879	0.001491501	-65.564285620	1.177962590	0.917340213	0.001491913	-65.573097475	1.177960988	0.382057020	0.002314677	-155.307904381	0.996639935
4051823666.666670000	0.393133139	0.002312735	-159.972242856	1.108007545	0.912219614	0.001496269	-69.323693749	1.183138771	0.912404213	0.001496259	-69.332481633	1.183137546	0.393311364	0.002317450	-159.023387358	0.997245474
4065989833.333330000	0.402604575	0.002301386	-163.714257798	1.104897495	0.908027069	0.001567998	-73.054315981	1.189378907	0.908214416	0.001531212	-73.061673460	1.190761816	0.402635020	0.002326583	-162.740409456	0.995470742
4080156000.000000000	0.410465389	0.002326270	-167.421693530	1.113239038	0.904557964	0.001524727	-76.758674802	1.193578152	0.904762582	0.001525182	-76.767311498	1.193578273	0.410276647	0.002326446	-166.450937976	1.000824701
4094322166.666670000	0.416782580	0.002340331	-171.099287120	1.116843339	0.901783112	0.001544813	-80.432225612	1.198821166	0.901980652	0.001545577	-80.440515637	1.198823110	0.416461927	0.002335462	-170.134197030	1.003581815
4108488333.333330000	0.421436987	0.002355504	-174.761904342	1.120888441	0.899713696	0.001556064	-84.073542865	1.204012075	0.899893258	0.001556843	-84.081354753	1.204015011	0.421171997	0.002348146	-173.782862667	1.006898168
4122654500.000000000	0.424212495	0.002361317	-178.413071621	1.124990556	0.898431663	0.001554763	-87.695573365	1.209127774	0.898634184	0.001555507	-87.700482492	1.209129650	0.424186638	0.002355857	-177.396053863	1.010428058
4136820666.666670000	0.425061749	0.002353670	177.941940771	1.128997695	0.897954507	0.001545077	-91.309191282	1.214198331	0.898194672	0.001545552	-91.316122869	1.214198803	0.425282941	0.002351909	179.011556838	1.013925629
4150986833.333330000	0.424118458	0.002340666	174.298413585	1.133184634	0.898286422	0.001533839	-94.927239489	1.219251881	0.898530537	0.001533968	-94.935248482	1.219251725	0.424392285	0.002342432	175.421624043	1.017660903
4165153000.000000000	0.421620434	0.002329434	170.649360779	1.137766878	0.899403148	0.001532326	-98.561820545	1.224350655	0.899637416	0.001532511	-98.568552030	1.224349094	0.421679375	0.002333358	171.811536951	1.021828097
4179319166.666670000	0.417556005	0.002321091	166.981565567	1.142787143	0.901302371	0.001541015	-102.216468145	1.229493576	0.901521401	0.001541161	-102.223226140	1.229492330	0.417336457	0.002323664	168.164690621	1.026369672
4193485333.333330000	0.411803300	0.002303448	163.297641116	1.145036277	0.904009172	0.001619220	-105.890974839	1.240536301	0.904209247	0.001628593	-105.897314681	1.230660278	0.411462367	0.002324297	164.487869478	1.031631855
4207651500.000000000	0.404230901	0.002324973	159.600318863	1.154862539	0.907494753	0.001549085	-109.582926561	1.239711432	0.907716311	0.001549824	-109.588972517	1.239713438	0.404019952	0.002317722	160.795100127	1.037249860
4221817666.666670000	0.394706482	0.002320733	155.887737804	1.161450660	0.911729193	0.001528802	-113.297977209	1.244694500	0.911997387	0.001529678	-113.299543707	1.244695946	0.394816470	0.002311735	157.099015924	1.043331855
4235983833.333330000	0.383283403	0.002326700	152.131158861	1.174466957	0.916574511	0.001462068	-117.052060872	1.252878286	0.916859922	0.001521230	-117.060555331	1.252477069	0.383696948	0.002276153	153.382846670	1.051041796
4250150000.000000000	0.370100431	0.002279279	148.308181451	1.175084421	0.921909974	0.001488238	-120.849266483	1.254658919	0.922165081	0.001488651	-120.857904920	1.254657829	0.370591037	0.002277516	149.629619342	1.056586010
4264316166.666670000	0.355272300	0.002258300	144.416824191	1.182975711	0.927653883	0.001481593	-124.693987970	1.259702249	0.927882244	0.001481742	-124.701159185	1.259702393	0.355546031	0.002250972	145.820281631	1.064055191
4278482333.333330000	0.338756649	0.002225689	140.472061714	1.191234923	0.933746831	0.001472488	-128.594625983	1.264736553	0.933967312	0.001472704	-128.600477217	1.264736034	0.338704727	0.002229559	141.943463973	1.072920951
4292648500.000000000	0.320437052	0.002206516	136.502334735	1.201485080	0.940126945	0.001458729	-132.554175336	1.269756318	0.940374240	0.001459185	-132.560951939	1.269756276	0.320209862	0.002208752	138.010459608	1.083247424
4306814666.666670000	0.300213779	0.002191894	132.532835910	1.213879011	0.946719901	0.001436648	-136.566234287	1.274740805	0.946985709	0.001437108	-136.573734126	1.274741039	0.300106520	0.002190217	134.040644061	1.095641050
4320980833.333330000	0.278022946	0.002170293	128.544654536	1.228508164	0.953401616	0.001405628	-140.634465273	1.279695489	0.953657638	0.001406215	-140.641701814	1.279695655	0.278261505	0.002166595	130.054364205	1.110396464
4335147000.000000000	0.253936801	0.002143398	124.492120968	1.246507226	0.959998303	0.001377254	-144.758866574	1.284666792	0.960237449	0.001377745	-144.767946141	1.284667243	0.254541755	0.002139806	126.049089335	1.128883314
4349313166.666670000	0.228140333	0.002115474	120.330812796	1.270004376	0.966324708	0.001355632	-148.936364311	1.289674208	0.966558864	0.001356095	-148.944457177	1.289674632	0.228882446	0.002113496	122.031453882	1.153579419
4363479333.333330000	0.200890143	0.002085138	116.055225342	1.301962752	0.972173177	0.001335760	-153.166368106	1.294696334	0.972403609	0.001336160	-153.173978687	1.294696035	0.201478976	0.002085391	118.012373492	1.187858296
4377645500.000000000	0.172447896	0.002056232	111.713551485	1.348708553	0.977427682	0.001315015	-157.448994712	1.299722147	0.977664252	0.001315310	-157.451533065	1.299722133	0.172701510	0.002058168	113.994738254	1.238580999
4391811666.666670000	0.142936702	0.002033938	107.398824630	1.424032460	0.981962850	0.001294978	-161.777390188	1.304757034	0.982197732	0.001295268	-161.783203829	1.304757027	0.142898221	0.002038124	110.004379172	1.320682435
4405977833.333330000	0.112385145	0.002018808	103.243388504	1.559929799	0.985705740	0.001277342	-166.141161137	1.309806445	0.985949709	0.001277688	-166.147877516	1.309806450	0.112260324	0.002023855	106.130966511	1.466951486
4420144000.000000000	0.080820932	0.002007681	99.423491976	1.846831904	0.988587752	0.001210377	-170.534653562	1.314705147	0.988828386	0.001210776	-170.542881819	1.314705155	0.080831807	0.002008701	102.676507220	1.766598916
4434310166.666670000	0.048431807	0.001997110	96.384574559	2.641599995	0.990479590	0.001084288	-174.949963427	1.319457597	0.990709349	0.001084655	-174.959952388	1.319457598	0.048722944	0.001996895	100.685530543	2.572260832
4448476333.333330000	0.015631567	0.001993342	98.257958382	7.402044165	0.991276096	0.001136891	-179.376725401	1.324729162	0.991524387	0.001137243	-179.384386659	1.324729157	0.016568074	0.001997227	108.986090085	6.986775387
4462642500.000000000	0.017712840	0.001999213	-102.495635392	6.575597459	0.991001510	0.001196799	176.195927583	1.330033134	0.991245966	0.001197151	176.188760365	1.330033136	0.018147155	0.002001198	-112.078355017	6.406345092
4476808666.666670000	0.050276044	0.002005882	-101.721255600	2.587804272	0.989641344	0.001157872	171.774897285	1.334350223	0.989897825	0.001155660	171.767367490	1.335919854	0.050353640	0.002013650	-105.085719140	2.520268934
4490974833.333330000	0.082311081	0.002018592	-105.093265616	1.847948494	0.987257427	0.001102099	167.369737366	1.340025206	0.987502786	0.001043453	167.362437806	1.339865730	0.082485954	0.002020325	-106.898515177	1.762556051
4505141000.000000000	0.113571268	0.002038908	-109.198110885	1.584243631	0.983918746	0.001234636	162.989298891	1.345551826	0.984154790	0.001286359	162.982022492	1.345715290	0.113932289	0.002044787	-110.126387037	1.484410147
4519307166.666670000	0.143944312	0.002062053	-113.530603834	1.461758114	0.979746280	0.001311742	158.643684416	1.350942131	0.979953689	0.001312121	158.637840012	1.350942235	0.144436114	0.002064020	-113.871042470	1.351037549
4533473333.333330000	0.173327179	0.002084737	-117.870130134	1.396174132	0.974827527	0.001331030	154.342946267	1.356153310	0.975039338	0.001331249	154.338076254	1.356153256	0.173809454	0.002087472	-117.843199536	1.279586729
4547639500.000000000	0.201573408	0.002111878	-122.108608692	1.358706284	0.969296943	0.001353976	150.090610861	1.361382336	0.969516317	0.001354051	150.083595025	1.361381625	0.201920137	0.002117486	-121.891556510	1.238453476
4561805666.666670000	0.228487270	0.002141315	-126.226625779	1.336214821	0.963284510	0.001375621	145.883682601	1.366612727	0.963530323	0.001375916	145.877964302	1.366612761	0.228692649	0.002144645	-125.935138108	1.212609147
4575971833.333330000	0.253823281	0.002167386	-130.263966082	1.322103041	0.956917054	0.001393069	141.728924343	1.371835319	0.957145615	0.001393518	141.726347943	1.371835199	0.253995923	0.002169249	-129.945599331	1.195895907
4590138000.000000000	0.277365811	0.002192319	-134.272846863	1.313460774	0.950310126	0.001420006	137.631935371	1.377094501	0.950542211	0.001420393	137.627334511	1.377094791	0.277651870	0.002195233	-133.921103060	1.185312363
4604304166.666670000	0.299029994	0.002215505	-138.280165534	1.308368272	0.943679875	0.001452697	133.589928295	1.382380806	0.943903579	0.001453168	133.584504639	1.382381437	0.299459664	0.002219487	-137.867285146	1.178623196
4618470333.333330000	0.318847832	0.002240263	-142.273123781	1.305855572	0.937172967	0.001478830	129.605474255	1.387644934	0.937424306	0.001479129	129.601163739	1.387645440	0.319379955	0.002238776	-141.776175191	1.174403844
4632636500.000000000	0.336929956	0.002261012	-146.223928017	1.304860931	0.930949138	0.001496765	125.680147013	1.392880639	0.931216439	0.001497286	125.677649796	1.392879533	0.337490251	0.002262947	-145.646926573	1.172457005
4646802666.666670000	0.353344695	0.002282685	-150.112058788	1.305183848	0.925073440	0.001511406	121.806859883	1.398101065	0.925336743	0.001511561	121.800608712	1.398100320	0.353881186	0.002286432	-149.483813926	1.171866477
4660968833.333330000	0.368072761	0.002299935	-153.929310660	1.306288541	0.919602436	0.001524026	117.979495600	1.403315112	0.919835277	0.001524312	117.973668603	1.403313472	0.368581279	0.002304836	-153.284925762	1.172093803
4675135000.000000000	0.381005120	0.002312934	-157.686080179	1.308029438	0.914573265	0.001535127	114.192884465	1.408519707	0.914805541	0.001535288	114.189104919	1.408519390	0.381531929	0.002316632	-157.044968342	1.172903629
4689301166.666670000	0.392077489	0.002322809	-161.404006174	1.310335332	0.910059760	0.001545583	110.443929168	1.413718582	0.910306602	0.001546020	110.441272568	1.413718624	0.392653919	0.002324471	-160.755799316	1.174305656
4703467333.333330000	0.401312384	0.002330285	-165.103221950	1.313124556	0.906171304	0.001557263	106.729183928	1.418922294	0.906459098	0.001558099	106.723083033	1.418922136	0.401971792	0.002331779	-164.418589227	1.176316031
4717633500.000000000	0.408778030	0.002340559	-168.789700138	1.316480428	0.902995269	0.001572090	103.044363099	1.424132312	0.903284668	0.001572753	103.032613051	1.424133577	0.409535749	0.002337171	-168.049302686	1.178779379
4731799666.666670000	0.414557580	0.002350224	-172.462077793	1.320206234	0.900636674	0.001585613	99.379439111	1.429332977	0.900890354	0.001586122	99.369379863	1.429334142	0.415377780	0.002349472	-171.670230345	1.181948768
4745965833.333330000	0.418694470	0.002357998	-176.109110258	1.324202872	0.899135938	0.001591300	95.734623171	1.434491415	0.899361611	0.001591709	95.726665971	1.434491222	0.419493105	0.002361351	-175.291647675	1.185497085
4760132000.000000000	0.421179213	0.002360487	-179.732443628	1.328355463	0.898409686	0.001588649	92.097993964	1.439605238	0.898659741	0.001588847	92.089748311	1.439604228	0.421881520	0.002365607	-178.914551619	1.189136020
4774298166.666670000	0.421967418	0.002357255	176.659260670	1.332639527	0.898386707	0.001580938	88.464452693	1.444691794	0.898659506	0.001581112	88.457210971	1.444690688	0.422556112	0.002361356	177.468165931	1.192823077
4788464333.333330000	0.421057745	0.002351605	173.046957206	1.337159441	0.899050642	0.001576096	84.828222718	1.449788791	0.899342778	0.001576529	84.820756466	1.449788228	0.421612743	0.002354550	173.861762424	1.196749363
4802630500.000000000	0.418446863	0.002345254	169.414021225	1.341961099	0.900428964	0.001581266	81.183663167	1.454921201	0.900713308	0.001581886	81.173750825	1.454921609	0.419060637	0.002345763	170.257941509	1.200932985
4816796666.666670000	0.414114580	0.002339948	165.755242767	1.347120771	0.902550467	0.001588927	77.521400890	1.460062064	0.902820749	0.001589529	77.508250586	1.460062823	0.414814033	0.002337257	166.642220965	1.205472438
4830962833.333330000	0.408094800	0.002336070	162.084674354	1.352675559	0.905486253	0.001591414	73.836989381	1.465172527	0.905765696	0.001592007	73.824411519	1.465172866	0.408801963	0.002336916	163.007882750	1.210718174
4845129000.000000000	0.400365702	0.002330962	158.410394475	1.358571486	0.909224807	0.001580985	70.125544779	1.470220774	0.909537704	0.001581461	70.115313715	1.470220224	0.400960160	0.002334375	159.351424512	1.216340745
4859295166.666670000	0.390911473	0.002319146	154.718136871	1.364663673	0.913605049	0.001563554	66.375695937	1.475236612	0.913925337	0.001563631	66.363314021	1.475235844	0.391337338	0.002323291	155.654573559	1.222130302
4873461333.333330000	0.379673408	0.002302291	150.990608685	1.371068007	0.918486909	0.001548081	62.591591107	1.480263461	0.918812825	0.001548312	62.578603043	1.480262181	0.379989043	0.002306716	151.915254666	1.228247298
4887627500.000000000	0.366628334	0.002282234	147.206215881	1.377951551	0.923801059	0.001539004	58.771728764	1.485312456	0.924135619	0.001539224	58.758783904	1.485313449	0.366956889	0.002285580	148.132378154	1.234794356
4901793666.666670000	0.351786587	0.002260114	143.355140029	1.385460571	0.929501803	0.001530519	54.910260458	1.490365019	0.929821760	0.001531152	54.895115179	1.490365613	0.352219538	0.002259870	144.311222304	1.241890967
4915959833.333330000	0.335192854	0.002236624	139.444742276	1.393781191	0.935521047	0.001518019	50.997428316	1.495407155	0.935847832	0.001518719	50.979429323	1.495407871	0.335740655	0.002238004	140.463669187	1.250138677
4930126000.000000000	0.316911867	0.002215569	135.502715658	1.403384651	0.941780510	0.001502154	47.028620227	1.500433741	0.942131256	0.001502777	47.010171984	1.500434062	0.317471537	0.002218434	136.595742338	1.259814695
4944292166.666670000	0.296957592	0.002193097	131.547435000	1.414451901	0.948189287	0.001482364	43.004190374	1.505449378	0.948515823	0.001482726	42.984568191	1.505449702	0.297400451	0.002197645	132.699974204	1.271212966
4958458333.333330000	0.275294272	0.002169618	127.579138263	1.427640194	0.954606597	0.001460288	38.921802716	1.510462312	0.954920125	0.001460514	38.905213749	1.510461619	0.275525792	0.002169955	128.757367244	1.284627954
4972624500.000000000	0.251903815	0.002137144	123.572727353	1.443335205	0.960879236	0.001211044	34.788098106	1.514770943	0.961182353	0.001306254	34.771114956	1.515050690	0.251910200	0.002141933	124.754073530	1.301515895
4986790666.666670000	0.226804682	0.002109278	119.503773982	1.464094297	0.966842121	0.001279461	30.605775177	1.520075667	0.967167137	0.001232080	30.590059460	1.519937390	0.226734474	0.002113861	120.706560082	1.323608585
5000956833.333330000	0.200148509	0.002084345	115.361338236	1.492792240	0.972392265	0.001392896	26.377322936	1.525528592	0.972723104	0.001348822	26.361440759	1.525389813	0.200195515	0.002087881	116.651457401	1.354138287
5015123000.000000000	0.172182856	0.002056822	111.178468903	1.534162235	0.977370652	0.001377770	22.106386844	1.530587791	0.977702142	0.001378175	22.084413623	1.530587757	0.172478926	0.002059916	112.641833909	1.398186007
5029289166.666670000	0.143210952	0.002034838	107.032249698	1.600255341	0.981678532	0.001361192	17.794411594	1.535647277	0.982010113	0.001361611	17.774557342	1.535647262	0.143668083	0.002038416	108.737327647	1.468898216
5043455333.333330000	0.113438728	0.002018650	103.035344331	1.717702859	0.985218653	0.001345972	13.444245350	1.540715561	0.985540819	0.001346325	13.425554847	1.540715544	0.113791659	0.002025733	105.049879361	1.596020437
5057621500.000000000	0.083004174	0.002003807	99.368925219	1.958844519	0.987871283	0.001177928	9.068539513	1.545371309	0.988217190	0.001232352	9.051224586	1.545512945	0.082991328	0.002009374	101.838329151	1.855128208
5071787666.666670000	0.051965271	0.001995512	96.467097432	2.606641674	0.989639278	0.001124595	4.670495487	1.559884554	0.989982949	0.001074533	4.656351107	1.552704220	0.051594243	0.001996742	99.919970366	2.540639852
5085953833.333330000	0.020466593	0.002000138	97.606106871	5.770844288	0.990439510	0.001213396	0.269351353	1.555713295	0.990782181	0.001213749	0.253299905	1.555713291	0.020258879	0.002002935	105.307046866	5.798769425
5100120000.000000000	0.012142456	0.002006047	-110.465533232	9.568962121	0.990233895	0.001271733	-4.134709074	1.561000397	0.990574328	0.001272064	-4.149838169	1.561000314	0.013417748	0.002009592	-118.964259455	8.671003118
5114286166.666670000	0.043649838	0.002009440	-103.991005338	2.988845448	0.989036126	0.001276590	-8.530641344	1.566148060	0.989391739	0.001224635	-8.545358553	1.566007444	0.043986106	0.002012934	-106.318787781	2.903981325
5128452333.333330000	0.074769359	0.002022489	-106.711319116	2.095523568	0.986892672	0.001231501	-12.911520084	1.571163479	0.987253023	0.001178916	-12.925061524	1.571026891	0.074759007	0.002027713	-107.810576662	1.995866523
5142618500.000000000	0.104926604	0.002044420	-110.445345130	1.802408590	0.983896088	0.001347286	-17.268014874	1.576624305	0.984250635	0.001299180	-17.281590152	1.576486263	0.104981519	0.002042129	-111.059148165	1.679571015
5156784666.666670000	0.134066534	0.002066340	-114.428531098	1.671962697	0.980152699	0.001367529	-21.592588262	1.581826169	0.980492544	0.001368022	-21.608076359	1.581826179	0.134478499	0.002067985	-114.792094849	1.538012248
5170950833.333330000	0.162292054	0.002095277	-118.476264398	1.605033051	0.975735649	0.001386604	-25.877969442	1.587029679	0.976057034	0.001387177	-25.893337995	1.587029763	0.163065918	0.002093465	-118.656096476	1.463105384
5185117000.000000000	0.189614736	0.002130839	-122.538287114	1.567434033	0.970719966	0.001408176	-30.128492695	1.592244718	0.971037506	0.001408808	-30.141045014	1.592245067	0.190561136	0.002128706	-122.538245673	1.421155326
5199283166.666670000	0.215771829	0.002161460	-126.593094768	1.544366923	0.965213501	0.001429104	-34.329848026	1.597464930	0.965529064	0.001429741	-34.341738741	1.597464879	0.216685784	0.002164242	-126.424330381	1.395737237
5213449333.333330000	0.240416206	0.002186198	-130.618310925	1.529875389	0.959367731	0.001447867	-38.479762184	1.602680308	0.959681735	0.001448090	-38.490999814	1.602680643	0.241173333	0.002193239	-130.324109373	1.379356917
5227615500.000000000	0.263294364	0.002210399	-134.597121702	1.521147998	0.953377080	0.001464839	-42.576809041	1.607894417	0.953692262	0.001465145	-42.588318847	1.607893492	0.263855069	0.002217116	-134.244331095	1.368756691
5241781666.666670000	0.284354112	0.002234950	-138.526479033	1.516187302	0.947397816	0.001484265	-46.628322642	1.613117218	0.947710848	0.001484517	-46.637669062	1.613116415	0.284769396	0.002240225	-138.166899600	1.362158818
5255947833.333330000	0.303694900	0.002264531	-142.418540553	1.514740177	0.941495519	0.001545247	-50.627944229	1.608125343	0.941821979	0.001549942	-50.640202040	1.618599230	0.304055592	0.002260432	-142.060917709	1.357397338
5270114000.000000000	0.321415277	0.002290623	-146.289499307	1.513239963	0.935753890	0.001533772	-54.576206523	1.623604764	0.936054133	0.001534722	-54.588493626	1.623606632	0.321831849	0.002281203	-145.908123045	1.355938943
5284280166.666670000	0.337521024	0.002315850	-150.135313210	1.513720653	0.930289261	0.001553786	-58.476908107	1.628834329	0.930564309	0.001554556	-58.484530074	1.628836932	0.338083274	0.002311185	-149.706514534	1.355641613
5298446333.333330000	0.351871191	0.002338915	-153.938813580	1.515099402	0.925176705	0.001565469	-62.334555154	1.634040182	0.925470558	0.001566760	-62.340784372	1.634041053	0.352638912	0.002338938	-153.454826922	1.356285397
