%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
3541841666.666670000	0.288825720	0.001869248	111.195913057	0.445748735	0.885380246	0.002047497	-160.719839935	0.243675046	0.885223321	0.002047152	-160.713438645	0.243676064	0.288562879	0.001914293	120.002938824	0.494094095
3556007833.333330000	0.239233042	0.001849015	106.098701893	0.507887941	0.898383484	0.002066519	-166.358314848	0.244104565	0.898201521	0.002066029	-166.354854395	0.244101650	0.241265899	0.001946219	116.748999727	0.561633668
3570174000.000000000	0.186065263	0.001861439	101.709154772	0.627424831	0.909326043	0.002063680	-172.146251084	0.243828425	0.909159075	0.002063217	-172.140408645	0.243825786	0.190538093	0.001946228	114.789501454	0.668174747
3584340166.666670000	0.129062580	0.001816887	98.430906033	0.844911092	0.917632625	0.002035034	-178.078238040	0.242790985	0.917477439	0.002034705	-178.075318752	0.242791424	0.138015496	0.001911322	115.738804640	0.855595215
3598506333.333330000	0.070448327	0.001819374	98.327500452	1.499576985	0.923125137	0.002047124	175.895020869	0.243571354	0.922945363	0.002046726	175.898060739	0.243571376	0.088180298	0.001882613	124.692204463	1.264265329
3612672500.000000000	0.018125191	0.001843437	140.833037924	5.826692794	0.925390813	0.002039872	169.829571201	0.243830590	0.925214756	0.002039478	169.832660495	0.243830435	0.055570576	0.001908059	159.570020444	1.991217225
3626838666.666670000	0.054555162	0.001876120	-124.780525357	1.986819942	0.924111986	0.002077089	163.749237008	0.247113413	0.923946910	0.002034220	163.754700193	0.245331943	0.073462128	0.001888847	-153.364018617	1.508654621
3641004833.333330000	0.112961562	0.001922057	-121.360775185	1.008494833	0.919584219	0.002051839	157.707912627	0.246078519	0.919421295	0.002051462	157.709577185	0.246078247	0.120288782	0.001919882	-137.752939161	0.972530008
3655171000.000000000	0.169680830	0.001978060	-124.118286223	0.715190412	0.912116356	0.002039013	151.744405046	0.246802728	0.911926669	0.002038584	151.747917214	0.246802418	0.171391548	0.001895686	-134.872325459	0.713247495
3669337166.666670000	0.223798003	0.002009594	-128.671892965	0.574999715	0.901694413	0.002030069	145.900803413	0.247878694	0.901500894	0.002029559	145.903726855	0.247875680	0.222637401	0.001911082	-136.320212560	0.590839875
3683503333.333330000	0.275225456	0.002066376	-133.662031353	0.501168212	0.889079113	0.002077668	140.198978575	0.251457238	0.888897157	0.002077207	140.201568540	0.251456514	0.272338743	0.001926267	-139.281459324	0.522294403
3697669500.000000000	0.322605905	0.002152224	-138.466694417	0.462815221	0.875409439	0.002068275	134.644293792	0.252876380	0.875216970	0.002067916	134.644098443	0.252882332	0.317687079	0.002016830	-142.739229337	0.493761961
3711835666.666670000	0.364813070	0.002151261	-143.261435557	0.426150468	0.860917391	0.002031257	129.273991178	0.253248269	0.860703189	0.002030793	129.275436676	0.253247614	0.357878313	0.001989901	-146.659568782	0.461027224
3726001833.333330000	0.402689729	0.002150489	-148.196788844	0.401372486	0.845678302	0.002038306	124.114394828	0.255548719	0.845436641	0.002037571	124.114972489	0.255543483	0.394803532	0.001944776	-150.977388124	0.436671150
3740168000.000000000	0.437094034	0.002233202	-152.964127420	0.392759329	0.830566800	0.002063646	119.115839129	0.258780828	0.830342694	0.002063175	119.116679558	0.258781532	0.428866277	0.002011825	-155.210716731	0.429556832
3754334166.666670000	0.467040496	0.002301461	-157.410968144	0.386775339	0.816520672	0.002039907	114.244687717	0.259823511	0.816286659	0.002039501	114.243833453	0.259832860	0.457821071	0.002116123	-159.184191161	0.429811597
3768500333.333330000	0.491747144	0.002239934	-161.798709032	0.371854105	0.803629443	0.002005038	109.552274344	0.259676724	0.803362978	0.001975976	109.552730591	0.257663566	0.481215090	0.002049189	-163.220120927	0.418152364
3782666500.000000000	0.512780100	0.002229588	-166.245089952	0.363010491	0.791675024	0.001994746	105.053019594	0.261623608	0.791409591	0.001994044	105.054227560	0.261622687	0.501942831	0.002004106	-167.425537279	0.408667948
3796832666.666670000	0.531417569	0.002357864	-170.516693867	0.368563180	0.780841542	0.002040704	100.648807458	0.265585159	0.780571228	0.002040539	100.651457397	0.265606538	0.521014216	0.002148477	-171.437266317	0.414832143
3810998833.333330000	0.546433884	0.002415486	-174.546860056	0.369696850	0.771751218	0.002033060	96.290014136	0.267142017	0.771443360	0.002032621	96.291430423	0.267155490	0.535644625	0.002274755	-175.141324015	0.421778288
3825165000.000000000	0.556965476	0.002287199	-178.571149402	0.356223040	0.764820502	0.001975476	92.048115273	0.265627060	0.764493832	0.001974434	92.051300234	0.265620331	0.545025616	0.002144516	-178.913479592	0.410753328
3839331166.666670000	0.564798504	0.002229187	177.356088509	0.350635246	0.759664129	0.001959040	87.942709188	0.266227398	0.759327664	0.001958646	87.946258842	0.266246140	0.552597656	0.002049409	177.089647227	0.404207785
3853497333.333330000	0.570986304	0.002355115	173.427001153	0.359266942	0.755688857	0.002028601	83.855623197	0.270701550	0.755360143	0.002028261	83.862062833	0.270730443	0.559666244	0.002194043	173.236976894	0.412704417
3867663500.000000000	0.573764643	0.002383915	169.649157391	0.361928106	0.753442273	0.002023714	79.730569506	0.271529420	0.753110546	0.002005956	79.737233944	0.270654599	0.562713679	0.002282826	169.689197813	0.419440367
3881829666.666670000	0.572200003	0.002237834	165.794685542	0.351833260	0.753852786	0.001930617	75.624790661	0.267443002	0.753529724	0.001928906	75.631681575	0.267413594	0.560306719	0.002137347	166.028825995	0.411165793
3895995833.333330000	0.568463913	0.002209239	161.838339860	0.351570134	0.756483332	0.001966324	71.567519197	0.269576136	0.756143452	0.001965499	71.577518733	0.269576682	0.556102685	0.002058206	162.026616342	0.408368220
3910162000.000000000	0.563318687	0.002361369	157.952498601	0.365283599	0.760022661	0.002070877	67.472066798	0.274904983	0.759709326	0.002103924	67.485912247	0.276645539	0.551963162	0.002235533	158.093385315	0.421465475
3924328166.666670000	0.554361150	0.002383322	154.129427813	0.371237979	0.764763774	0.002027933	63.274998198	0.272975426	0.764457920	0.002026948	63.287018177	0.272966599	0.544165019	0.002315492	154.479231762	0.430632160
3938494333.333330000	0.540805981	0.002187977	150.154591231	0.359941311	0.772070165	0.001958233	58.980658655	0.269557362	0.771758203	0.001956918	58.994936145	0.269539431	0.530331299	0.002141497	150.720979118	0.422703270
3952660500.000000000	0.525098132	0.002111543	146.032648719	0.359489646	0.781677897	0.002012824	54.641850767	0.271737971	0.781369971	0.002012039	54.658736806	0.271738353	0.513831733	0.002027121	146.508860667	0.420205806
3966826666.666670000	0.507546696	0.002243593	141.936221920	0.377182224	0.792005963	0.002085283	50.227529354	0.274751820	0.791735529	0.002084603	50.244540820	0.274746952	0.497194588	0.002159569	142.279643230	0.435018781
3980992833.333330000	0.485267013	0.002199504	137.876589490	0.382592563	0.802897083	0.002024397	45.664950387	0.271359441	0.802650304	0.002023506	45.681923591	0.271350918	0.476901408	0.002188316	138.382740141	0.445555341
3995159000.000000000	0.457790224	0.002041784	133.664763441	0.378539984	0.815522093	0.001986804	40.905090123	0.269322191	0.815267428	0.001986074	40.923899562	0.269319132	0.449667311	0.002059281	134.348497557	0.444514442
4009325166.666670000	0.427544239	0.001980388	129.316130916	0.385676468	0.829696371	0.002052089	36.003019437	0.271452915	0.829480626	0.002051532	36.024909070	0.271451554	0.418275046	0.001957934	129.812329853	0.448350820
4023491333.333330000	0.394457395	0.002115512	125.017688337	0.419351767	0.843954617	0.002097670	30.984949945	0.272808910	0.843784041	0.002097079	31.004850541	0.272803373	0.386002388	0.002078023	125.225258842	0.475881735
4037657500.000000000	0.355955220	0.002027387	120.868068451	0.434313253	0.857610395	0.002068134	25.801866167	0.269415480	0.857423002	0.002059613	25.822649360	0.271243540	0.350001534	0.002073667	121.068750115	0.498433211
4051823666.666670000	0.312524460	0.001890337	116.799724164	0.447406477	0.870964350	0.002026451	20.395820434	0.269087653	0.870805306	0.002026338	20.416544266	0.269097419	0.307004583	0.001978820	116.990321824	0.518366729
4065989833.333330000	0.266500271	0.001818329	112.994462822	0.482302800	0.883794441	0.002057813	14.819305576	0.270014201	0.883658029	0.002057472	14.839825056	0.270013375	0.259789147	0.001885456	112.691025331	0.552708740
4080156000.000000000	0.217447468	0.001911358	110.020558706	0.581351258	0.895096204	0.002070472	9.128427723	0.270381243	0.894984455	0.002070277	9.147835334	0.270382822	0.211878542	0.001960103	108.886195576	0.643732333
4094322166.666670000	0.164688333	0.001846917	108.879906640	0.705396515	0.903991837	0.002045921	3.317737214	0.269549328	0.903881964	0.002045824	3.336621705	0.269553395	0.161326064	0.001925074	106.939114873	0.778727566
4108488333.333330000	0.111696203	0.001854253	111.967061359	0.991859667	0.910238747	0.002022715	-2.622429171	0.269038142	0.910124370	0.002022653	-2.604592066	0.269043822	0.107069677	0.001927449	108.758638573	1.090990648
4122654500.000000000	0.065777920	0.001820654	129.097590471	1.612283682	0.913719879	0.002044026	-8.626142404	0.270291583	0.913604207	0.002043790	-8.610184364	0.270292366	0.056274926	0.001865899	123.524094726	1.936970710
4136820666.666670000	0.053279022	0.001932873	-178.873190686	2.092021913	0.914060547	0.002034977	-14.638869290	0.270653923	0.913966681	0.002035225	-14.622103672	0.270666687	0.039474100	0.001923400	-173.140012646	2.831675488
4150986833.333330000	0.091005637	0.001944750	-146.227659426	1.257566825	0.911066690	0.002057219	-20.635013564	0.272362853	0.910956561	0.002057252	-20.620069054	0.272370726	0.080332335	0.001877050	-137.919256705	1.388074887
4165153000.000000000	0.140986527	0.002058876	-138.745561066	0.892437982	0.905278245	0.002045065	-26.583473286	0.273008936	0.905156776	0.002044856	-26.567216989	0.273009916	0.133717940	0.001933142	-131.940451444	0.910679631
4179319166.666670000	0.191254622	0.002020506	-138.812935002	0.672095599	0.897070534	0.002019619	-32.429638461	0.273372146	0.896953785	0.002019484	-32.412095364	0.273377146	0.185318917	0.001901686	-132.337473571	0.698441197
4193485333.333330000	0.241677852	0.002052468	-141.508380820	0.567417690	0.886404730	0.002059807	-38.152564465	0.276199957	0.886284527	0.002059844	-38.135447285	0.276208440	0.233044152	0.001908035	-135.343410583	0.600081295
4207651500.000000000	0.289952761	0.002138652	-144.854015477	0.515662510	0.873895992	0.002082598	-43.726339238	0.278792995	0.873760822	0.002082425	-43.709194876	0.278795701	0.279627493	0.001928100	-139.465192239	0.547085821
4221817666.666670000	0.332293976	0.002262427	-148.481272425	0.491944430	0.860745208	0.002048492	-49.161086841	0.279124701	0.860619142	0.002048401	-49.147733839	0.279133451	0.324120921	0.002019695	-143.622471041	0.522348372
4235983833.333330000	0.369548071	0.002185849	-152.656513453	0.449911410	0.847385894	0.002002845	-54.416747361	0.279184612	0.847250217	0.002002716	-54.400367455	0.279193926	0.362607923	0.001984460	-147.638082721	0.493463699
4250150000.000000000	0.404950259	0.002167394	-157.155818711	0.426359220	0.833497023	0.002066112	-59.486179386	0.283439966	0.833346334	0.002065869	-59.471689003	0.283443845	0.395402934	0.001943871	-151.916305118	0.474287350
4264316166.666670000	0.437419524	0.002364502	-161.336132210	0.431086464	0.819751353	0.002060749	-64.393538524	0.285261149	0.819606360	0.002060320	-64.379318694	0.285254875	0.425971475	0.001990831	-156.412238148	0.467246423
4278482333.333330000	0.463656581	0.002411285	-165.250337635	0.425358541	0.807214610	0.002007797	-69.189767095	0.284914609	0.807069104	0.002007463	-69.175963634	0.284914759	0.454038273	0.002106863	-160.662121935	0.469268572
4292648500.000000000	0.484591729	0.002324294	-169.417397807	0.407003998	0.796037378	0.002013389	-73.840177598	0.286842726	0.795875042	0.002013287	-73.825008849	0.286851872	0.476679603	0.002079834	-164.593946229	0.460213493
4306814666.666670000	0.504015959	0.002232351	-173.782997927	0.393916789	0.785745065	0.002068087	-78.327392030	0.291090773	0.785574523	0.002067523	-78.315095293	0.291088127	0.494324582	0.002034504	-168.600681455	0.453637310
4320980833.333330000	0.521784065	0.002358923	-177.805864196	0.398908690	0.776609938	0.002026319	-82.707836533	0.290798429	0.776441624	0.002025935	-82.691565655	0.290799647	0.509979018	0.002143350	-172.750982096	0.457887279
4335147000.000000000	0.534382248	0.002400293	178.464936348	0.399799041	0.769279291	0.001977391	-87.057702569	0.290127851	0.769085227	0.001977123	-87.046137352	0.290139179	0.523776267	0.002182425	-176.715159718	0.458560489
4349313166.666670000	0.541862317	0.002294996	174.532001425	0.389115833	0.763890759	0.001984500	-91.335065890	0.291633058	0.763694842	0.001984197	-91.321709250	0.291639377	0.533471935	0.002113993	179.590669192	0.452427229
4363479333.333330000	0.548016898	0.002223126	170.379704309	0.383589229	0.760094256	0.002009958	-95.510487070	0.294013829	0.759897690	0.002009439	-95.498041096	0.294013458	0.538941925	0.002070149	175.847134767	0.449979387
4377645500.000000000	0.553345619	0.002361126	166.458146610	0.392625410	0.757791260	0.001995562	-99.646178104	0.294164545	0.757580129	0.001995056	-99.633460872	0.294167205	0.542295165	0.002183248	171.965903402	0.457094190
4391811666.666670000	0.554251610	0.002415552	162.766080812	0.398357928	0.757151450	0.001978204	-103.830102577	0.294242323	0.756941129	0.001977710	-103.817947257	0.294244165	0.543893100	0.002217972	168.192898521	0.460353552
4405977833.333330000	0.550041728	0.002313061	158.863539865	0.391832395	0.758507128	0.001998985	-108.029185036	0.295691056	0.758289558	0.001998481	-108.014221183	0.295692989	0.542000700	0.002149516	164.584799529	0.457269836
4420144000.000000000	0.544262646	0.002203336	154.688951564	0.386843616	0.761791875	0.002033911	-112.207220018	0.297680103	0.761560206	0.002033428	-112.194900733	0.297687013	0.536171151	0.002126592	160.891353623	0.458471289
4434310166.666670000	0.537715701	0.002259820	150.635444868	0.393703506	0.766623320	0.002016545	-116.418086632	0.296984274	0.766402590	0.002016324	-116.402686913	0.296996434	0.527884179	0.002203237	157.049981857	0.466227970
4448476333.333330000	0.526934342	0.002253656	146.747199950	0.397539296	0.772750861	0.001975523	-120.742345172	0.295286445	0.772551968	0.001975124	-120.732456801	0.295292340	0.517601612	0.002162369	153.246800683	0.467357651
4462642500.000000000	0.510850649	0.002151324	142.645449881	0.394795489	0.780536226	0.002001351	-125.163807522	0.296310075	0.780306116	0.002000751	-125.150532882	0.296307644	0.503822041	0.002072389	149.538068368	0.465538782
4476808666.666670000	0.492242489	0.002077880	138.224344671	0.395755548	0.790137297	0.002042255	-129.651587836	0.297846190	0.789880229	0.002041783	-129.639048275	0.297853090	0.485850411	0.002062757	145.748851412	0.470729868
4490974833.333330000	0.471805847	0.002131578	133.822548342	0.408051472	0.800912483	0.002020639	-134.247397099	0.296591935	0.800701919	0.002020392	-134.232255969	0.296603464	0.464705075	0.002113214	141.844299615	0.481752748
4505141000.000000000	0.446754838	0.002118626	129.524193383	0.417899459	0.812253423	0.002013595	-139.005798024	0.295972057	0.812024982	0.002013076	-138.995197088	0.295973421	0.440763849	0.002088633	137.982118131	0.488804323
4519307166.666670000	0.416143117	0.002031759	124.997161096	0.424233809	0.824379025	0.002052215	-143.920324666	0.295736252	0.824098732	0.002099579	-143.904464465	0.296798166	0.412753240	0.002011489	134.238363179	0.492498475
4533473333.333330000	0.382055679	0.001935358	120.142312538	0.430382738	0.837352751	0.002089705	-148.977129214	0.298268055	0.837082541	0.002089201	-148.964325963	0.298270194	0.380121221	0.002037604	130.524583764	0.510986790
4547639500.000000000	0.345240918	0.001917616	115.334904614	0.450584624	0.850329434	0.002031716	-154.192967125	0.295710339	0.850101057	0.002031154	-154.180607128	0.295712001	0.344031464	0.002013934	126.893372783	0.530547343
4561805666.666670000	0.303908971	0.001863248	110.714612725	0.475447173	0.862422801	0.002022454	-159.578755149	0.295249169	0.862138822	0.002021763	-159.567719645	0.295248016	0.305102300	0.001972308	123.618115044	0.552897335
4575971833.333330000	0.257500578	0.001789453	106.030123736	0.510731737	0.873557341	0.002054055	-165.121989455	0.296333608	0.873254866	0.002053401	-165.107882180	0.296335912	0.262622036	0.001890129	121.073983860	0.582483535
4590138000.000000000	0.207769295	0.001773748	101.369046571	0.584829304	0.883468454	0.002049507	-170.804943658	0.296215352	0.883207764	0.002048918	-170.791353418	0.296215742	0.216942749	0.001914117	119.725671436	0.652452532
4604304166.666670000	0.155817867	0.001767563	97.554061018	0.726507511	0.891340803	0.002027046	-176.604030232	0.295681419	0.891067423	0.002026413	-176.590524856	0.295681185	0.170433717	0.001897325	120.671187161	0.761833495
4618470333.333330000	0.101410670	0.001766797	95.990610030	1.049002837	0.896601707	0.002041696	177.499702457	0.296580448	0.896306153	0.002041052	177.513863615	0.296580625	0.126313627	0.001886074	126.674634458	0.951963946
4632636500.000000000	0.046410796	0.001766423	103.806370967	2.205626957	0.899116404	0.002034735	171.542133083	0.296937141	0.898842095	0.002034131	171.556243989	0.296937638	0.091419636	0.001858916	143.996395008	1.236367445
4646802666.666670000	0.024577650	0.001792657	-158.040792074	4.194871886	0.898756103	0.002046761	165.564162210	0.298099004	0.898511006	0.002046245	165.577867363	0.298099949	0.082523890	0.001873116	175.543526584	1.369083759
4660968833.333330000	0.074811877	0.001840831	-127.866039121	1.447775718	0.895406377	0.002046520	159.616419243	0.299043808	0.895157461	0.002046005	159.629285938	0.299045111	0.106569534	0.001876797	-159.466315947	1.093907176
4675135000.000000000	0.129636775	0.001918891	-127.258869314	0.912501589	0.889289071	0.002040015	153.707622446	0.299945228	0.889025142	0.002039494	153.718139375	0.299948117	0.146821311	0.001933656	-149.008678146	0.868469548
4689301166.666670000	0.183001795	0.001955952	-130.196253148	0.696002185	0.880793098	0.002034234	147.884606359	0.301042975	0.880500545	0.002033572	147.896132042	0.301042862	0.192130402	0.001907672	-145.983222776	0.709121328
4703467333.333330000	0.233253014	0.001974611	-134.412835549	0.586429504	0.870221148	0.002034007	142.191278237	0.302480532	0.869921360	0.002033433	142.199647821	0.302484074	0.237527303	0.001869998	-146.272742971	0.618207978
4717633500.000000000	0.280352035	0.002028508	-139.153088649	0.530543244	0.858069398	0.002043548	136.641404502	0.304410255	0.857751020	0.002042779	136.652913339	0.304409965	0.280290601	0.001897648	-148.238423448	0.575397444
4731799666.666670000	0.324304027	0.002089733	-143.879117142	0.496859052	0.844936265	0.002023597	131.224810548	0.305370439	0.844595436	0.002022686	131.233403997	0.305367254	0.320030929	0.001969821	-151.153064506	0.554268064
4745965833.333330000	0.364021322	0.002112641	-148.495820005	0.470528783	0.831298300	0.001988253	125.960845337	0.305854207	0.830932601	0.001987407	125.974827801	0.305854147	0.357095024	0.001951475	-154.524942583	0.530269974
4760132000.000000000	0.399022887	0.002179897	-153.175260079	0.458123343	0.817580212	0.002041197	120.874469179	0.309561570	0.817189122	0.002040332	120.887468623	0.309565008	0.390508223	0.001959646	-158.049072057	0.516270755
4774298166.666670000	0.430340583	0.002316418	-157.846711113	0.457544906	0.804271326	0.002081158	115.958506005	0.313143039	0.803898188	0.002080043	115.971536530	0.313136615	0.419218765	0.002107503	-161.655900454	0.519411704
4788464333.333330000	0.458291292	0.002335757	-162.334927038	0.446593387	0.791698001	0.002030992	111.144182577	0.312782734	0.791278239	0.002029366	111.154530688	0.312764610	0.443778299	0.002189621	-165.421356500	0.518081408
4802630500.000000000	0.482021209	0.002233766	-166.632334189	0.428525832	0.779887118	0.001972023	106.446736348	0.312316363	0.779406988	0.001970905	106.461338709	0.312318529	0.465324029	0.002079865	-169.258176171	0.502776804
4816796666.666670000	0.501627446	0.002206465	-170.888372011	0.421186517	0.768914870	0.001995686	101.865288025	0.315173803	0.768432038	0.001994323	101.884083917	0.315170641	0.483021200	0.001992357	-172.998785384	0.494118567
4830962833.333330000	0.518795958	0.002278117	-175.063119405	0.422455376	0.758059097	0.001978573	97.380041400	0.316213352	0.757598933	0.001977300	97.400339750	0.316209950	0.494422021	0.002102636	-176.510364164	0.499261379
4845129000.000000000	0.535014416	0.002273483	-179.254785099	0.418388024	0.747498657	0.001915121	93.224727231	0.315346489	0.746968416	0.001913690	93.243675178	0.315345760	0.504285402	0.002141830	-179.352355729	0.501112749
4859295166.666670000	0.545127834	0.002231376	176.485419926	0.413543954	0.743217137	0.001924369	89.101773238	0.316827520	0.742631068	0.001922739	89.129697860	0.316821844	0.518921086	0.002086853	177.127940366	0.494715386
4873461333.333330000	0.550880878	0.002294852	172.318278930	0.417475047	0.739297087	0.001990222	84.826839050	0.320819172	0.738817732	0.001988208	84.860340788	0.320790382	0.526604258	0.002075408	173.416903910	0.494076768
4887627500.000000000	0.554003434	0.002452491	168.044032674	0.428903741	0.735303168	0.001980256	80.636586848	0.321512337	0.734851295	0.001981013	80.668102369	0.321609204	0.527164243	0.002222000	170.240964245	0.503372160
4901793666.666670000	0.551267552	0.002340105	163.710387823	0.422105179	0.734991538	0.001950364	76.447131533	0.320928937	0.734472151	0.001949368	76.479966422	0.320941390	0.530045933	0.002300159	167.434080456	0.509198361
4915959833.333330000	0.539824203	0.002182784	159.686391324	0.414836466	0.732875271	0.001934381	71.905726636	0.321062925	0.732354569	0.001933216	71.946585673	0.321072781	0.532617944	0.002146542	164.148930917	0.499434126
4930126000.000000000	0.519220690	0.002092865	157.414729179	0.415442194	0.721143812	0.001898985	67.806483895	0.321762185	0.720697957	0.001897376	67.851660336	0.321745142	0.539474859	0.002054027	161.032155487	0.494837176
4944292166.666670000	0.530804437	0.002165013	155.831119928	0.418419337	0.725244604	0.001897402	65.100728139	0.321931401	0.724845963	0.001895943	65.145708397	0.321919922	0.542093547	0.002179171	156.411483790	0.502102645
4958458333.333330000	0.535872173	0.002160639	151.203172989	0.417638588	0.740811774	0.001917287	61.044536519	0.321835943	0.740418137	0.001916483	61.094275197	0.321835295	0.528499838	0.002186784	152.107180880	0.507039903
4972624500.000000000	0.526984688	0.002104633	146.611243077	0.416821431	0.752361806	0.001945585	56.594603620	0.322520644	0.752039520	0.001944417	56.647297956	0.322512835	0.513671714	0.002077141	148.108130753	0.504339085
4986790666.666670000	0.511668950	0.002153861	142.168160479	0.425331896	0.763119419	0.002004849	52.063751984	0.324643735	0.762881031	0.002003688	52.118476159	0.324622529	0.498317124	0.002061690	144.259673286	0.508288208
5000956833.333330000	0.492494589	0.002222135	137.746675630	0.437656341	0.773959903	0.002042208	47.432084815	0.325778612	0.773735475	0.002041860	47.482453274	0.325790930	0.479426537	0.002238392	140.577030591	0.525938488
5015123000.000000000	0.469648462	0.002111902	133.329232073	0.436695063	0.785085580	0.002008315	42.689634777	0.324113860	0.784841937	0.002008435	42.741002923	0.324135039	0.455466941	0.002190995	136.763912408	0.531473070
5029289166.666670000	0.442531672	0.002027395	129.018793974	0.439944211	0.797462675	0.001992226	37.835273691	0.323194775	0.797235958	0.001991122	37.890270624	0.323176967	0.428114830	0.001984673	132.742907996	0.524515334
5043455333.333330000	0.411985952	0.001911537	124.760473666	0.442063125	0.810057035	0.002024580	32.777567456	0.324065561	0.809887234	0.002023978	32.830723685	0.324061423	0.398703730	0.001952731	128.839128700	0.533883406
5057621500.000000000	0.378443371	0.001911589	120.599749818	0.458100214	0.820677467	0.002011810	27.534137791	0.323587694	0.820526467	0.002011379	27.585492625	0.323584012	0.363439341	0.002016253	125.443828569	0.556460400
5071787666.666670000	0.344990078	0.001846822	116.621996647	0.470072866	0.826559551	0.001959751	22.331461265	0.322104683	0.826419242	0.001959529	22.386639582	0.322109146	0.323128887	0.001986459	123.438571900	0.578036527
5085953833.333330000	0.307755884	0.001792946	111.493343302	0.488013476	0.838791145	0.002017995	17.538293586	0.323970764	0.838718535	0.002017671	17.595024259	0.323966768	0.294697364	0.001911940	121.345574646	0.589275321
5100120000.000000000	0.259903066	0.001828314	106.765856086	0.540381004	0.855135190	0.002052851	12.058143374	0.324698676	0.855131158	0.002052813	12.107633861	0.324697650	0.258931108	0.001910105	117.649063685	0.623540007
5114286166.666670000	0.209611925	0.001816071	102.936302746	0.614908084	0.866691441	0.002054528	6.307306386	0.324692516	0.866622040	0.002054443	6.353161533	0.324694796	0.215782654	0.001973744	115.767885820	0.699311265
5128452333.333330000	0.157804831	0.001782452	100.339197933	0.739503886	0.874834800	0.002016652	0.450364093	0.323694164	0.874713158	0.002016443	0.502310783	0.323696748	0.169081588	0.001937745	116.294281179	0.804435718
5142618500.000000000	0.105043386	0.001756350	101.201578431	1.024248977	0.880046342	0.002026513	-5.480630883	0.324465125	0.879983625	0.002026382	-5.425720130	0.324465665	0.123678934	0.001903592	120.931181465	0.992126180
5156784666.666670000	0.054971251	0.001766661	115.342448537	1.874964917	0.882100966	0.002030790	-11.425031988	0.325238370	0.882069507	0.002030694	-11.374664264	0.325237345	0.087545578	0.001877595	135.564038533	1.317953138
5170950833.333330000	0.037814928	0.001784908	-177.768365035	2.726110572	0.881732971	0.002019447	-17.322700905	0.325664856	0.881660181	0.002019285	-17.270404865	0.325665014	0.074091428	0.001836290	167.217744061	1.493042235
5185117000.000000000	0.077198674	0.001865358	-141.973456631	1.436989540	0.878846308	0.002022190	-23.261323119	0.326673432	0.878787977	0.002022073	-23.201334128	0.326674128	0.094773964	0.001882627	-163.393692324	1.233287057
5199283166.666670000	0.128288477	0.001890490	-136.169222616	0.919083409	0.871678091	0.002012671	-29.119725357	0.327585529	0.871764432	0.002012923	-29.059421993	0.327587146	0.131318019	0.001881595	-150.164855163	0.946402487
5213449333.333330000	0.182653961	0.001935279	-137.604464861	0.708696973	0.862961932	0.001997039	-34.621642430	0.328374761	0.863074072	0.001997254	-34.567425945	0.328374179	0.174922179	0.001862330	-145.465552920	0.770163801
5227615500.000000000	0.231192746	0.002024138	-141.430198090	0.621098066	0.856964910	0.002038079	-40.153474784	0.330761889	0.857012446	0.002038551	-40.107579507	0.330772506	0.223365958	0.001870968	-146.658886382	0.671760825
5241781666.666670000	0.274835686	0.002173067	-145.305504667	0.588726246	0.847731584	0.002047883	-45.736734366	0.333183604	0.847731345	0.002053322	-45.683314555	0.330357783	0.268095583	0.001974959	-149.154287959	0.632137387
5255947833.333330000	0.315107067	0.002189179	-149.446963440	0.543185812	0.836766911	0.002035583	-51.168362264	0.333474354	0.836820361	0.002035443	-51.113353876	0.333466166	0.307793097	0.002054152	-151.958812403	0.611399066
5270114000.000000000	0.352711696	0.002115272	-153.687460440	0.504400541	0.825125634	0.002022623	-56.417543704	0.334691087	0.825210410	0.002022838	-56.363470482	0.334688224	0.341794844	0.001965990	-155.418343946	0.578417734
5284280166.666670000	0.386825028	0.002164950	-157.943167074	0.490497692	0.813141914	0.002049279	-61.499340101	0.337286234	0.813232309	0.002049418	-61.449142147	0.337287796	0.373328718	0.001917996	-159.274943094	0.560431002
5298446333.333330000	0.416175422	0.002273105	-162.226167180	0.487168530	0.801306497	0.002030906	-66.460217506	0.338191907	0.801394023	0.002031917	-66.404523881	0.338211195	0.403706480	0.002052213	-163.034212041	0.560661946
5312612500.000000000	0.441766371	0.002226918	-166.506186724	0.471056566	0.790180871	0.001968740	-71.297368321	0.337563043	0.790339564	0.001968681	-71.239770110	0.337547660	0.429698068	0.002068391	-166.651356762	0.553605561
5326778666.666670000	0.465245356	0.002195424	-170.723368318	0.460854073	0.779923196	0.001957410	-75.991834131	0.338774540	0.780139836	0.001958088	-75.933906552	0.338775508	0.449707086	0.002014086	-170.385910490	0.544684158
5340944833.333330000	0.485388894	0.002403787	-174.827037175	0.470834201	0.770323311	0.002047425	-80.555031473	0.343595033	0.770550968	0.002049779	-80.506343715	0.343655154	0.466622001	0.001983542	-174.298633457	0.539424729
5355111000.000000000	0.500947684	0.002470409	-178.879278001	0.473153314	0.761136892	0.002011200	-84.995017666	0.343972709	0.761338461	0.002012519	-84.944506031	0.343997502	0.481014379	0.002213455	-178.120794836	0.552135599
