%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
3541841666.666670000	0.205439377	0.001585773	153.919147712	0.527617867	0.642174239	0.001793402	-174.147535751	0.261915775	0.641972089	0.001792962	-174.062496413	0.261922585	0.195868917	0.001547451	153.382752796	0.535894905
3556007833.333330000	0.191152848	0.001549807	158.438501886	0.546661156	0.643405347	0.001798061	-179.611128429	0.262713800	0.643185065	0.001797400	-179.530067760	0.262711080	0.180149717	0.001555518	159.323097044	0.571913906
3570174000.000000000	0.188365477	0.001589246	166.034126646	0.564199478	0.643124961	0.001807894	174.915024178	0.264076745	0.642888037	0.001807095	174.998421343	0.264069674	0.173524473	0.001577675	167.740315164	0.597614737
3584340166.666670000	0.189906973	0.001616609	175.522223173	0.570467397	0.642021923	0.001793216	169.385589497	0.263990981	0.641773772	0.001792488	169.467390652	0.263989360	0.175123319	0.001584484	177.521368344	0.595974753
3598506333.333330000	0.193983339	0.001605533	-176.703692227	0.557803718	0.640288999	0.001782443	163.866396282	0.264262644	0.640026907	0.001781778	163.948910446	0.264266015	0.183390434	0.001567451	-174.381332667	0.569990642
3612672500.000000000	0.207149967	0.001600015	-172.086545136	0.530646979	0.637134386	0.001782935	158.430888049	0.265466835	0.636843151	0.001782117	158.513323734	0.265466688	0.199451602	0.001606407	-168.902007672	0.547048495
3626838666.666670000	0.231487129	0.001672297	-168.800184611	0.508362818	0.632633152	0.001798909	153.044213837	0.267897338	0.632326476	0.001797856	153.131814358	0.267887366	0.223751534	0.001674169	-165.097216149	0.521064998
3641004833.333330000	0.257423073	0.001749095	-165.686339729	0.490582085	0.627921444	0.001782349	147.654139036	0.268224768	0.627606164	0.001781296	147.738245224	0.268216432	0.249869188	0.001747709	-162.509314958	0.500299672
3655171000.000000000	0.278380323	0.001765150	-164.034888287	0.469935791	0.623001240	0.001763023	142.331568340	0.268442973	0.622665047	0.001762130	142.419272790	0.268445690	0.273102401	0.001746194	-161.483414191	0.471855086
3669337166.666670000	0.300160035	0.001790758	-164.686587548	0.453919641	0.617045899	0.001770040	137.176556571	0.270531278	0.616693573	0.001769031	137.263397742	0.270531884	0.297405313	0.001781470	-162.078646790	0.454713380
3683503333.333330000	0.327363953	0.001888715	-165.993143983	0.447065489	0.610504127	0.001792113	132.120659250	0.273841127	0.610159234	0.001790920	132.209856205	0.273830336	0.324712666	0.001896298	-163.301945246	0.450144808
3697669500.000000000	0.352773137	0.001980984	-166.680270100	0.441298272	0.604525449	0.001761202	127.049769653	0.274579933	0.604176192	0.001788567	127.138771385	0.275369712	0.348983818	0.001985364	-164.466996375	0.444714732
3711835666.666670000	0.370358970	0.001958904	-167.838042812	0.428403985	0.598954368	0.001750096	122.063955392	0.274332350	0.598585734	0.001749032	122.155015092	0.274332122	0.367308989	0.001946063	-166.138068683	0.428492372
3726001833.333330000	0.385951644	0.001953794	-170.335776698	0.419626062	0.593217205	0.001758112	117.289024054	0.276607388	0.592840974	0.001756947	117.383148819	0.276604659	0.385042815	0.001946473	-168.710659534	0.419214114
3740168000.000000000	0.405281987	0.002046661	-172.950775644	0.420644215	0.587601966	0.001768211	112.584081310	0.279017438	0.587253584	0.001766972	112.678718769	0.279006168	0.404527575	0.002074664	-171.336039260	0.424159775
3754334166.666670000	0.422431413	0.002116430	-174.802004101	0.420883806	0.582673551	0.001750415	107.790449252	0.279360848	0.582282148	0.001749188	107.883848822	0.279357697	0.420007436	0.002140682	-173.511827342	0.424883741
3768500333.333330000	0.431597439	0.002073638	-176.894053948	0.412780964	0.578485714	0.001729432	103.066217064	0.279340016	0.578106072	0.001728411	103.165573635	0.279347115	0.429225395	0.002065776	-175.956843070	0.412653415
3782666500.000000000	0.438708018	0.002065721	-179.876573666	0.409736488	0.575049313	0.001732953	98.559920942	0.280930562	0.574700049	0.001732116	98.659493224	0.280941635	0.438253803	0.002045055	-179.019718879	0.407760418
3796832666.666670000	0.449536162	0.002180808	177.282578157	0.417290952	0.572042341	0.001758705	94.084371047	0.283962608	0.571696023	0.001757726	94.183531586	0.283967888	0.449109228	0.002192697	178.125792644	0.418169484
3810998833.333330000	0.457719611	0.002229805	175.177796490	0.419815556	0.569471489	0.001752893	89.480990163	0.284827740	0.569067178	0.001751495	89.581577405	0.284817956	0.454855287	0.002250594	175.806427557	0.423169435
3825165000.000000000	0.457456799	0.002121764	172.865431288	0.409911037	0.567975213	0.001720281	84.913494709	0.283351929	0.567591545	0.001719033	85.021816632	0.283347359	0.453599704	0.002119664	173.178234045	0.411157006
3839331166.666670000	0.455336359	0.002063197	169.851522804	0.406498281	0.567952000	0.001718026	80.504361842	0.283955529	0.567594056	0.001717037	80.610902941	0.283960779	0.452995958	0.002057114	169.924474607	0.406814821
3853497333.333330000	0.456975856	0.002159928	167.053379678	0.415673993	0.568305395	0.001757327	76.059097227	0.287304588	0.567902802	0.001756224	76.165379879	0.287311411	0.454885739	0.002181676	166.985880527	0.418496364
3867663500.000000000	0.455644376	0.002182419	164.915966211	0.419897894	0.568471715	0.001743388	71.445820006	0.286968873	0.568063334	0.001744362	71.559011946	0.287129995	0.451004563	0.002204596	164.714828252	0.424131080
3881829666.666670000	0.446308520	0.002060778	162.577388509	0.412766515	0.569723983	0.001700393	66.826923004	0.284324367	0.569379769	0.001699211	66.941127603	0.284316948	0.439926077	0.002055474	162.110137061	0.414404924
3895995833.333330000	0.436109442	0.002008440	159.679667192	0.412934234	0.572693662	0.001720626	62.284611637	0.285889735	0.572329088	0.001719794	62.395382555	0.285906427	0.430425886	0.001981040	158.810887845	0.412582179
3910162000.000000000	0.429498693	0.002131294	157.142528170	0.428939856	0.575764224	0.001783550	57.674922618	0.290343291	0.575347495	0.001774095	57.790888562	0.289752171	0.423859878	0.002102882	156.047147862	0.428159249
3924328166.666670000	0.418880488	0.002133918	155.332557640	0.436184900	0.578104740	0.001750995	52.912919777	0.288332117	0.577724021	0.001750004	53.036184860	0.288343233	0.410787309	0.002116175	154.272088418	0.438389948
3938494333.333330000	0.400213880	0.001949763	153.385063849	0.423718723	0.581528639	0.001701080	48.091277903	0.282760066	0.581183616	0.001721879	48.212667928	0.286753196	0.389385381	0.001927219	152.122796343	0.423493637
3952660500.000000000	0.381472637	0.001847873	151.029758265	0.425104098	0.586505360	0.001732335	43.257498954	0.286962529	0.586154317	0.001731328	43.377515450	0.286964518	0.369400767	0.001832179	149.080136926	0.429522271
3966826666.666670000	0.366493724	0.001929981	149.226048582	0.443235582	0.591070044	0.001768042	38.332609626	0.289250276	0.590716469	0.001766864	38.457890481	0.289243317	0.354017392	0.001911066	146.844105539	0.448524154
3980992833.333330000	0.347620999	0.001909759	148.373842220	0.454946089	0.594400069	0.001735865	33.285473344	0.287166172	0.594106047	0.001734858	33.412052520	0.287159123	0.333672709	0.001891740	146.199796002	0.462275572
3995159000.000000000	0.322504960	0.001779768	147.676324488	0.454021248	0.598237999	0.001709029	28.141720095	0.285584100	0.597953946	0.001708240	28.269160715	0.285585370	0.304632659	0.001754324	145.502327780	0.463569491
4009325166.666670000	0.299847394	0.001671517	146.946196030	0.456764924	0.602776693	0.001727281	22.949103066	0.286731655	0.602484717	0.001726521	23.075317414	0.286735687	0.277110349	0.001633328	144.003673334	0.469635214
4023491333.333330000	0.282130586	0.001763836	147.348956392	0.486577847	0.606257611	0.001750265	17.698580269	0.288335869	0.605982568	0.001749552	17.828898658	0.288340578	0.257594646	0.001707154	143.888224010	0.501666740
4037657500.000000000	0.261975740	0.001761208	149.605797504	0.511267114	0.608207286	0.001737375	12.373127985	0.287919875	0.607969211	0.001736969	12.504397568	0.287935830	0.237304242	0.001699985	146.775821705	0.530326795
4051823666.666670000	0.239460084	0.001672061	152.809430564	0.518581264	0.609990950	0.001711856	6.964549464	0.286827931	0.609768804	0.001711485	7.096215231	0.286842058	0.210602286	0.001617896	151.294641157	0.550637062
4065989833.333330000	0.223622386	0.001554490	156.185687801	0.517929312	0.611669474	0.001712878	1.529444014	0.287362157	0.611458370	0.001712263	1.660716779	0.287360753	0.187504834	0.001512885	155.810157742	0.568523683
4080156000.000000000	0.217122023	0.001618556	160.951032594	0.540518755	0.612028648	0.001726711	-3.911580474	0.288873621	0.611825555	0.001726245	-3.781561171	0.288878401	0.178503117	0.001553934	161.334363985	0.598481835
4094322166.666670000	0.214877345	0.001664418	167.801707473	0.558882120	0.610808820	0.001724940	-9.379895150	0.289670892	0.610633706	0.001724690	-9.249242240	0.289683566	0.179833324	0.001597276	169.932135383	0.611958684
4108488333.333330000	0.214878007	0.001673205	174.321457842	0.559843483	0.609066109	0.001699864	-14.864988394	0.289103350	0.608934855	0.001699578	-14.737001726	0.289107211	0.184158764	0.001623419	179.906410997	0.608511319
4122654500.000000000	0.221421578	0.001596996	178.502937004	0.532405006	0.606965231	0.001692146	-20.292464451	0.289679431	0.606823407	0.001691706	-20.166169438	0.289677381	0.191587009	0.001569506	-172.935556890	0.576902248
4136820666.666670000	0.238672785	0.001677043	-178.234520328	0.524655883	0.603517423	0.001706610	-25.671421866	0.291750633	0.603362204	0.001706564	-25.547663510	0.291772043	0.207903123	0.001616536	-169.548496445	0.559431237
4150986833.333330000	0.260538947	0.001820179	-174.613441075	0.527412601	0.598658482	0.001720512	-31.021156672	0.294146804	0.598533522	0.001720905	-30.894819379	0.294187058	0.234504243	0.001709754	-166.876143833	0.539326304
4165153000.000000000	0.277569383	0.001886262	-172.066324034	0.521026390	0.593669652	0.001691958	-36.322319990	0.293796574	0.593565606	0.001692044	-36.199937272	0.293816252	0.261951542	0.001788970	-164.013620984	0.521615003
4179319166.666670000	0.293260280	0.001777401	-171.909408870	0.486021888	0.588902799	0.001672670	-41.508414584	0.294071687	0.588775235	0.001672315	-41.387885938	0.294073052	0.282656536	0.001773646	-162.858633860	0.496481052
4193485333.333330000	0.316952178	0.001803576	-172.899039607	0.472814048	0.583318687	0.001702974	-46.599416272	0.297589660	0.583185511	0.001702835	-46.479480298	0.297602838	0.302619719	0.001774718	-164.052914543	0.479961017
4207651500.000000000	0.342502240	0.001959540	-173.177035209	0.476395932	0.577027746	0.001704848	-51.630727258	0.299524024	0.576910703	0.001704696	-51.512098545	0.299532075	0.329083086	0.001906298	-165.708248099	0.479375477
4221817666.666670000	0.358073131	0.002031918	-173.425362434	0.477061035	0.571446437	0.001667943	-56.610604316	0.298696770	0.571318880	0.001667667	-56.498463450	0.298703415	0.354817787	0.001981335	-166.693604926	0.472847032
4235983833.333330000	0.368704131	0.001942800	-175.316107790	0.459207537	0.566766373	0.001651308	-61.481877946	0.299133325	0.566598621	0.001650645	-61.367813624	0.299125559	0.371347123	0.001935486	-168.054808542	0.457409793
4250150000.000000000	0.386769842	0.001933198	-178.181965811	0.449993291	0.561625535	0.001684489	-66.242609530	0.302974409	0.561475470	0.001684102	-66.129513217	0.302979210	0.384863083	0.001927775	-170.608669267	0.450720717
4264316166.666670000	0.406998344	0.002129097	-179.920308589	0.460747571	0.556035448	0.001675359	-70.942789959	0.304036160	0.555881848	0.001674735	-70.833098003	0.304025914	0.403588501	0.002052201	-173.380481836	0.455435405
4278482333.333330000	0.416366357	0.002199980	179.009052120	0.466201782	0.551611612	0.001638846	-75.631408250	0.303109201	0.551411728	0.001644881	-75.524881675	0.303567343	0.421124095	0.002111572	-175.454583655	0.454792209
4292648500.000000000	0.418710530	0.002105830	176.595957323	0.454318992	0.548547141	0.001650328	-80.251599682	0.305111719	0.548321822	0.001649810	-80.143073934	0.305120130	0.429484687	0.002057693	-177.473665462	0.446223250
4306814666.666670000	0.427586644	0.002007354	173.175969656	0.443348296	0.545549489	0.001678218	-84.773808487	0.308467151	0.545323157	0.001677333	-84.666618487	0.308456530	0.434411145	0.002045956	179.737197878	0.444316611
4320980833.333330000	0.439987265	0.002125407	170.956800437	0.449681059	0.542578087	0.001654811	-89.250213630	0.307967269	0.542322788	0.001653757	-89.141352544	0.307952721	0.443243048	0.002152159	176.716463840	0.451457610
4335147000.000000000	0.442002146	0.002173674	169.650699610	0.455307986	0.541012481	0.001630603	-93.791654020	0.307308722	0.540720075	0.001629880	-93.685912188	0.307320499	0.450551404	0.002159856	174.277773862	0.450395612
4349313166.666670000	0.435210562	0.002076103	167.160143249	0.448974176	0.540764991	0.001634320	-98.343292731	0.308295272	0.540456061	0.001633457	-98.231273530	0.308298370	0.450111458	0.002071496	172.017260678	0.443173148
4363479333.333330000	0.434173475	0.001998289	163.588998083	0.443921614	0.540585482	0.001648213	-102.809314744	0.310092651	0.540261690	0.001647003	-102.698148853	0.310078431	0.447057876	0.002036193	169.174816729	0.442546276
4377645500.000000000	0.438682467	0.002115068	161.142607592	0.453122738	0.540469656	0.001643284	-107.254196557	0.310360271	0.540117498	0.001642052	-107.140324704	0.310350842	0.446966148	0.002120977	166.170237915	0.451030661
4391811666.666670000	0.434187709	0.002168937	159.799928406	0.462331259	0.541355699	0.001633715	-111.831173062	0.310261064	0.540999556	0.001632825	-111.714623949	0.310272173	0.445144158	0.002120942	163.799825229	0.453135291
4405977833.333330000	0.419503675	0.002069078	157.522279426	0.459004076	0.543338485	0.001640288	-116.468610626	0.311078495	0.542968085	0.001639326	-116.347032491	0.311087018	0.436641723	0.002034374	161.698832749	0.449351673
4420144000.000000000	0.408756113	0.001939964	154.136709842	0.452854738	0.545741382	0.001659489	-121.042091405	0.312692928	0.545358595	0.001658111	-120.920817715	0.312681048	0.425180516	0.002003129	159.111788779	0.452210916
4434310166.666670000	0.403970511	0.001967961	151.756465064	0.458710521	0.548489724	0.001654687	-125.640879635	0.312494740	0.548110108	0.001651667	-125.512259942	0.312368048	0.415151761	0.002041493	156.448009934	0.461312542
4448476333.333330000	0.391773174	0.001969883	150.665999034	0.466090392	0.551748694	0.001627271	-130.423153972	0.310781738	0.551385787	0.001626228	-130.300989115	0.310784448	0.403554161	0.001985750	154.460951634	0.461946692
4462642500.000000000	0.369654706	0.001874262	148.947819865	0.467267489	0.555515987	0.001634242	-135.309236008	0.311332881	0.555146531	0.001633215	-135.180198859	0.311335232	0.386699623	0.001876719	152.783131349	0.459316646
4476808666.666670000	0.350252234	0.001781625	146.195808408	0.468426377	0.559555883	0.001654859	-140.163314685	0.312743124	0.559192552	0.001653688	-140.034078993	0.312738065	0.367309332	0.001830405	150.770424560	0.464965209
4490974833.333330000	0.337050177	0.001809022	144.491317233	0.480127276	0.563449814	0.001644637	-145.077319077	0.312103125	0.563094173	0.001643538	-144.942632950	0.312100016	0.349447373	0.001841071	148.965714462	0.477080166
4505141000.000000000	0.318877277	0.001810823	144.470928555	0.494265066	0.566924556	0.001631586	-150.164104050	0.311425407	0.566573321	0.001630711	-150.030030191	0.311433421	0.331299870	0.001796194	148.159601126	0.483649452
4519307166.666670000	0.292333589	0.001731940	144.403169181	0.503341778	0.570365635	0.001647480	-155.338877657	0.312645239	0.570020037	0.001646742	-155.199609115	0.312658725	0.309239967	0.001712329	148.061232059	0.488204214
4533473333.333330000	0.268026835	0.001632701	143.751957713	0.509997355	0.573862965	0.001668338	-160.511951442	0.314155033	0.573525343	0.001667218	-160.373610749	0.314146654	0.285386563	0.001692815	148.198692626	0.504289253
4547639500.000000000	0.251113669	0.001609871	144.591528507	0.524052833	0.576825775	0.001640981	-165.750852614	0.312663682	0.576521086	0.001639813	-165.606286764	0.312647912	0.264697885	0.001675021	149.113439679	0.521893471
4561805666.666670000	0.233857291	0.001593101	147.972169026	0.541401941	0.578888968	0.001624008	-171.112886933	0.312103647	0.578587891	0.001623168	-170.969488720	0.312105761	0.247102376	0.001641553	151.552485424	0.534010923
4575971833.333330000	0.213136255	0.001552225	152.423815405	0.561387559	0.580402006	0.001633709	-176.525494913	0.313220667	0.580115287	0.001632948	-176.379135696	0.313222485	0.230093926	0.001552394	155.410539024	0.538167243
4590138000.000000000	0.197763207	0.001519742	156.784476965	0.579265251	0.581291339	0.001640053	178.083425666	0.314222670	0.581024721	0.001639258	178.233031869	0.314219985	0.216187288	0.001549302	160.083276216	0.557106455
4604304166.666670000	0.193941414	0.001534671	162.120469467	0.590204752	0.581078926	0.001623813	172.685231727	0.314011129	0.580838547	0.001622986	172.838132920	0.314003392	0.210212216	0.001571545	165.252163678	0.571979897
4618470333.333330000	0.196702106	0.001573497	169.283951601	0.596039345	0.579749775	0.001618591	167.229297088	0.314634489	0.579518876	0.001617930	167.382778977	0.314633502	0.212199623	0.001587020	170.985246404	0.573055065
4632636500.000000000	0.201093786	0.001586287	176.455968594	0.591731797	0.577715022	0.001621350	161.786319988	0.315836163	0.577506586	0.001620964	161.941358325	0.315846425	0.219188121	0.001581751	176.894511359	0.561756813
4646802666.666670000	0.209935975	0.001606497	-178.714569804	0.582072844	0.575004524	0.001635111	156.432313477	0.317812054	0.574835633	0.001634724	156.584431598	0.317816190	0.230230321	0.001624576	-178.232287041	0.556215608
4660968833.333330000	0.227360171	0.001659008	-175.770925440	0.568075309	0.571477016	0.001630200	151.123635610	0.318776196	0.571342590	0.001629650	151.282703640	0.318768055	0.246136161	0.001716924	-175.063866747	0.555478226
4675135000.000000000	0.249594426	0.001710417	-173.025871607	0.550859465	0.567396379	0.001630279	145.810136202	0.321220178	0.567291809	0.001617546	145.967749859	0.318821509	0.266116489	0.001765743	-173.062070171	0.540402285
4689301166.666670000	0.269214939	0.001731994	-170.924316515	0.533334687	0.563066844	0.001606043	140.561240975	0.320011846	0.562980391	0.001605703	140.720077665	0.320006802	0.286984683	0.001734538	-171.708633012	0.517305849
4703467333.333330000	0.286471485	0.001730033	-170.723207682	0.518339352	0.558431616	0.001606419	135.456720297	0.321516295	0.558358970	0.001606214	135.615624804	0.321516412	0.306630914	0.001755045	-171.264880929	0.506447047
4717633500.000000000	0.307205469	0.001792662	-171.756246970	0.511958364	0.553381193	0.001605704	130.435325253	0.322996643	0.553326108	0.001605400	130.596441175	0.322988660	0.325982428	0.001841727	-171.923455404	0.505560446
4731799666.666670000	0.329980358	0.001859661	-172.511859251	0.505970299	0.548142735	0.001587633	125.399602106	0.323404656	0.548085159	0.001587401	125.555425308	0.323401439	0.346005342	0.001887990	-173.162283765	0.499485378
4745965833.333330000	0.347725943	0.001883100	-173.201792433	0.498694343	0.543023541	0.001575413	120.431109599	0.324199319	0.542981062	0.001575541	120.590440186	0.324212946	0.365170724	0.001879273	-174.431048481	0.488608549
4760132000.000000000	0.361043461	0.001931861	-174.919137272	0.497664536	0.538220106	0.001605592	115.632560844	0.327634170	0.538184424	0.001605648	115.788141195	0.327643711	0.381550885	0.001949002	-175.890569445	0.488598712
4774298166.666670000	0.376573452	0.002022684	-177.290992515	0.500347472	0.533671601	0.001620406	110.919652668	0.330213522	0.533647966	0.001619938	111.076459568	0.330189283	0.395409507	0.002118909	-177.827509899	0.500658929
4788464333.333330000	0.393298369	0.002034948	-179.166152884	0.493726792	0.529287584	0.001583203	106.163955157	0.329079522	0.529249286	0.001582406	106.320772719	0.329041556	0.408085765	0.002127824	179.976972254	0.495911576
4802630500.000000000	0.404218465	0.001978246	179.230107893	0.483790281	0.525397996	0.001559331	101.464829133	0.328993115	0.525370608	0.001559195	101.624402953	0.328989244	0.419365930	0.002018057	177.885646201	0.480889891
4816796666.666670000	0.410020668	0.001961943	176.921978693	0.481260056	0.522408600	0.001577541	96.926473154	0.331573758	0.522403059	0.001577526	97.086101905	0.331574156	0.427699817	0.001986935	175.816234612	0.476683213
4830962833.333330000	0.417673096	0.002026683	174.163437951	0.485024786	0.519972598	0.001571415	92.442613761	0.332264886	0.519974982	0.001569059	92.602302253	0.332106705	0.432977800	0.002082804	173.503015814	0.484010193
4845129000.000000000	0.426561362	0.002042836	171.900481971	0.484131288	0.517545710	0.001539860	87.887061131	0.331313770	0.517551026	0.001539644	88.045892274	0.331300677	0.437212844	0.002083051	170.996309946	0.483451330
4859295166.666670000	0.429837287	0.002002506	169.936896826	0.479343451	0.515758031	0.001572447	83.361827143	0.335022280	0.515764500	0.001546881	83.521094148	0.332291473	0.441097111	0.002009938	168.606534818	0.478481618
4873461333.333330000	0.428078997	0.002038439	167.430591841	0.485234658	0.515415630	0.001581414	78.935676099	0.335993233	0.515429806	0.001581423	79.093448390	0.335989633	0.442636958	0.002046460	166.405285290	0.480191521
4887627500.000000000	0.427956874	0.002117593	164.604633583	0.493474938	0.515891715	0.001577847	74.504420145	0.336315178	0.515915196	0.001577504	74.660135777	0.336291711	0.440559585	0.002197473	164.177984261	0.495091389
4901793666.666670000	0.428541620	0.002084734	162.265289934	0.490929350	0.516351992	0.001558831	69.959181582	0.335657139	0.516373975	0.001558471	70.116019045	0.335634566	0.436576074	0.002160054	161.769103833	0.494418969
4915959833.333330000	0.423099615	0.001985218	160.266689406	0.484976698	0.517544206	0.001557808	65.389361765	0.336022090	0.517572127	0.001557800	65.546474996	0.336016788	0.432251213	0.001995696	159.390866142	0.482227405
4930126000.000000000	0.412636645	0.001915769	157.882089671	0.484429910	0.520207423	0.001560517	60.829053347	0.336539515	0.520245547	0.001560567	60.985656230	0.336534035	0.425964388	0.001938861	157.257774319	0.481518353
4944292166.666670000	0.403797849	0.001897053	155.272614821	0.487017144	0.523249898	0.001554418	56.196193151	0.336307157	0.523289251	0.001554278	56.351761712	0.336292946	0.415787975	0.002048646	155.183888032	0.496252475
4958458333.333330000	0.395750983	0.001920010	153.202788954	0.493850984	0.525651095	0.001549034	51.450977765	0.336299945	0.525691696	0.001549080	51.606599117	0.336293009	0.403441269	0.001963995	152.879420888	0.494515879
4972624500.000000000	0.382535522	0.001850218	151.632078865	0.493723208	0.528275689	0.001554226	46.652578931	0.336897866	0.528319819	0.001554351	46.807169487	0.336900267	0.391649699	0.001847870	150.592727258	0.489465084
4986790666.666670000	0.365381776	0.001838968	149.904894669	0.501577833	0.531817298	0.001574671	41.813331925	0.338372143	0.531868787	0.001574874	41.966915519	0.338374833	0.379071941	0.001856325	148.852290419	0.496314297
5000956833.333330000	0.350085142	0.001889671	148.119822627	0.516464976	0.535282372	0.001591381	36.908197110	0.339533913	0.535322896	0.001591230	37.059440438	0.339520162	0.362520758	0.001965280	147.616221634	0.517395328
5015123000.000000000	0.335662759	0.001822963	147.044398240	0.517548293	0.537934501	0.001569757	31.929765249	0.338516186	0.537948862	0.001569417	32.083779109	0.338494473	0.343030792	0.001915480	146.348308167	0.523877330
5029289166.666670000	0.317309186	0.001709157	146.768799967	0.515333721	0.540685849	0.001556659	26.906368705	0.338011736	0.540716689	0.001556546	27.061771003	0.338000174	0.324630015	0.001750787	145.114048488	0.515118831
5043455333.333330000	0.296541460	0.001640985	146.669954042	0.521564835	0.544131369	0.001567258	21.835084317	0.338906812	0.544158909	0.001567314	21.988829648	0.338905710	0.307354309	0.001650132	144.774321175	0.515717936
5057621500.000000000	0.278362978	0.001652368	146.723314745	0.537632726	0.547379475	0.001568124	16.701903370	0.339206708	0.547390064	0.001568039	16.857058504	0.339200896	0.287617320	0.001688797	145.545170173	0.535575227
5071787666.666670000	0.262496066	0.001626983	147.808938977	0.548162380	0.549757428	0.001546168	11.499254121	0.338312308	0.549757484	0.001545978	11.654804815	0.338302588	0.265616136	0.001666396	146.603133360	0.551273257
5085953833.333330000	0.246144160	0.001567302	150.317705274	0.554545799	0.551752316	0.001553443	6.238740633	0.339206014	0.551755806	0.001553449	6.392839968	0.339205966	0.246635056	0.001566876	147.790939373	0.553239117
5100120000.000000000	0.231087044	0.001568099	153.548340923	0.571349524	0.553549154	0.001568247	0.925357932	0.340565411	0.553534814	0.001568291	1.078385384	0.340570105	0.233958164	0.001575768	150.430356547	0.568465407
5114286166.666670000	0.221057430	0.001619128	157.128764633	0.596128426	0.554403079	0.001580679	-4.420260364	0.341892313	0.554375341	0.001580471	-4.263793420	0.341886531	0.224644257	0.001667435	155.156652509	0.598912737
5128452333.333330000	0.216864583	0.001644372	161.692996738	0.607359025	0.554032869	0.001556707	-9.778270359	0.341326154	0.554004813	0.001556420	-9.616931378	0.341316148	0.215652908	0.001709801	160.652986567	0.624794809
5142618500.000000000	0.217174455	0.001609672	167.093411699	0.597873424	0.553066395	0.001551446	-15.120364234	0.341916908	0.553050793	0.001551245	-14.957518967	0.341909077	0.210829257	0.001651761	165.508644288	0.615153067
5156784666.666670000	0.220922254	0.001573307	171.949323575	0.588258235	0.551916054	0.001559515	-20.429524059	0.343305849	0.551895389	0.001559411	-20.265618381	0.343303427	0.216022837	0.001572089	169.834474652	0.594115298
5170950833.333330000	0.228852261	0.001610067	175.670952488	0.585958939	0.550272341	0.001553492	-25.703896705	0.343920385	0.550229048	0.001553372	-25.539740658	0.343920675	0.228372753	0.001610288	174.475777364	0.586156020
5185117000.000000000	0.241899828	0.001672427	178.692466099	0.583306152	0.547974901	0.001540544	-30.969664425	0.344232894	0.547939860	0.001540410	-30.801044510	0.344229975	0.240144550	0.001699506	179.022361708	0.590620271
5199283166.666670000	0.257547401	0.001666882	-178.884013267	0.565642932	0.545484520	0.001535248	-36.201021614	0.345017409	0.545463113	0.001535064	-36.031191417	0.345011750	0.250914491	0.001696114	-178.145069912	0.576489725
5213449333.333330000	0.272968104	0.001693783	-177.361040017	0.556583310	0.542905483	0.001542000	-41.391584602	0.346521212	0.542883170	0.001541962	-41.224964610	0.346522818	0.266825334	0.001686069	-177.491503328	0.560960924
5227615500.000000000	0.289441387	0.001823853	-176.797054101	0.568995581	0.539626946	0.001553117	-46.545119885	0.349053280	0.539606210	0.001565979	-46.371696809	0.352712731	0.288874670	0.001812990	-177.262470553	0.560371193
5241781666.666670000	0.307975486	0.001924185	-176.903490701	0.563557929	0.535604346	0.001557205	-51.665204574	0.349979452	0.535591282	0.001557325	-51.486580737	0.349988188	0.309892924	0.001953955	-176.531041535	0.566127283
5255947833.333330000	0.325761313	0.001902897	-177.344237011	0.546804910	0.531579245	0.001543550	-56.723096758	0.350427919	0.531592445	0.001543392	-56.545130401	0.350416158	0.325371548	0.001949428	-176.577896953	0.553217518
5270114000.000000000	0.341338292	0.001834191	-178.149504095	0.531487046	0.527785746	0.001537850	-61.695277436	0.351494632	0.527799347	0.001537746	-61.516023904	0.351485250	0.339744178	0.001847769	-178.222823403	0.533510961
5284280166.666670000	0.356039032	0.001892937	-179.540322834	0.531010917	0.523820830	0.001548829	-66.584671275	0.353546552	0.523831762	0.001548993	-66.402851307	0.353554024	0.357886675	0.001885282	179.817750493	0.529262950
5298446333.333330000	0.369793263	0.001969516	178.663282974	0.533379618	0.519761788	0.001531342	-71.428676866	0.353776876	0.519803759	0.001531732	-71.243084768	0.353787981	0.375344913	0.001994797	178.604988360	0.533256999
5312612500.000000000	0.381282646	0.001929112	176.831653713	0.524184260	0.516285968	0.001502928	-76.222182483	0.353310056	0.516361574	0.001502815	-76.037947345	0.353293628	0.385641363	0.001967984	177.259714455	0.525644114
5326778666.666670000	0.390891487	0.001911403	174.919575839	0.519807021	0.513503964	0.001507031	-80.931610954	0.354817541	0.513583765	0.001507407	-80.746554887	0.354823368	0.391752907	0.001912948	174.873094410	0.519707870
5340944833.333330000	0.398982375	0.002053522	172.779737877	0.529504401	0.510931291	0.001550251	-85.563801692	0.358598425	0.511015895	0.001551211	-85.375853680	0.358639571	0.400646977	0.002012123	172.172980028	0.524926231
5355111000.000000000	0.404662262	0.002155282	170.612835391	0.539065029	0.508444108	0.001531273	-90.175978876	0.358657711	0.508554019	0.001532331	-89.984276148	0.358697087	0.410280507	0.002145712	170.123005956	0.535361207
